,B1_mean,B1_std,B1_skew,B1_rms,B1_p2p,B2_mean,B2_std,B2_skew,B2_rms,B2_p2p,B3_mean,B3_std,B3_skew,B3_rms,B3_p2p,B4_mean,B4_std,B4_skew,B4_rms,B4_p2p
2004-02-13 17:02:39,0.06154226280580077,0.07807482941578199,0.007929293157680827,0.07809325122261139,0.656,0.07548503344889855,0.09514549416518801,0.1278360613119121,0.09516022966567968,1.038,0.07912788710386211,0.10185145793705454,0.023513549906245764,0.10187006063305112,1.438,0.044156159968747,0.05571783303621296,0.02076291492750326,0.05581882126717317,0.507
2004-02-13 17:12:39,0.0600713413740902,0.07632957706552967,0.008482884737907577,0.07635662221792608,0.8049999999999999,0.07565188729918387,0.09503506834445832,0.14940381770412264,0.09506494293976836,0.964,0.0798252356072066,0.10279945709970667,-0.04550909586341666,0.10281625044958384,1.355,0.043453879583962594,0.05478411536283636,-0.014802173889012346,0.0548876625550485,0.481
2004-02-13 17:22:39,0.061402949362761854,0.07782323944672769,-0.007566329692855445,0.07785968923376521,0.755,0.07582035255627725,0.09546215039356272,0.09603596376948582,0.0954684690126224,1.064,0.07857493041652422,0.100946440583144,-0.002752829892971318,0.1009629789638071,1.25,0.044122125103763433,0.055451619875135465,-0.031740599714420496,0.055525889638417335,0.469
2004-02-13 17:32:39,0.060335465598905756,0.0765763425751186,-0.005858162281553463,0.07661144714520987,0.745,0.0758483324381065,0.0953703971783368,0.11095797660411222,0.095388329193643,0.847,0.08101513745788327,0.10508098738972885,0.05509161264538297,0.10510204756503745,1.57,0.044054690170416994,0.05541857805859401,-0.016582565183331267,0.05551326018836447,0.544
2004-02-13 17:42:39,0.061820401386785954,0.07899129937526125,0.00215266932630684,0.07900097258649905,0.8180000000000001,0.07587499389618582,0.09593780379762719,0.11326715339271662,0.09594035789520595,0.972,0.07894721421944403,0.1020439936413487,0.012271212601658168,0.10204394373719643,1.375,0.04566057912983914,0.05751286224391618,-0.03475211251385882,0.057578503765755504,0.744
2004-02-13 17:52:39,0.05926383124175891,0.0753641625258481,0.029359631643961517,0.07539167904226536,0.781,0.07492626593095353,0.09449722647808183,0.11542970850961713,0.09451403353102349,0.848,0.07682733531910704,0.09964546007668511,0.04099203866054438,0.09965530979604366,1.189,0.04354929439913911,0.054634062215700926,-0.012148047728992981,0.05471197639773004,0.461
2004-02-13 18:02:39,0.060582840959030625,0.07720742090397312,0.001406949358600092,0.07723118660479071,0.7030000000000001,0.07573240880902352,0.09502380156652883,0.10464146524795503,0.09503429158970939,0.857,0.07770071780848646,0.10021324391237889,0.01392101128939322,0.10023576168368557,1.2570000000000001,0.04430201670003279,0.05589652470567484,-0.06989298651096659,0.0559762655227214,0.5469999999999999
2004-02-13 18:12:39,0.05959495092533765,0.07528820484224218,-0.019973121280632233,0.0753104229030862,0.7230000000000001,0.07507856828946732,0.09454915253402599,0.12191648935932196,0.09455455925554077,0.901,0.07706059866204377,0.09932747835411412,-0.0005126177190282327,0.09933884960759029,1.467,0.042941501049854426,0.05371163361525772,-0.00882144640028047,0.053785742978610246,0.442
2004-02-13 18:22:39,0.0615601836027146,0.07812508506409356,0.04629704578681233,0.07813411882423497,0.872,0.07494721421944377,0.09418168702767747,0.10417650546454434,0.09418908467055877,0.852,0.07919268518970649,0.10225508335762722,0.012372997282917278,0.1022837259478701,1.533,0.044726597978415564,0.056461085186191085,-0.0439702508800099,0.05651729469670303,0.629
2004-02-13 18:32:39,0.06116460764685741,0.07741626383068467,0.0017233560799971247,0.07743972735376602,0.6890000000000001,0.07526768885199352,0.09499377119065645,0.12490599466177486,0.09500053662008139,0.9910000000000001,0.07671297426632134,0.09960574834506677,0.036294198014652244,0.09962740023645551,1.306,0.04437692270130243,0.05594931450471822,-0.007163158663967151,0.056014631981695,0.495
2004-02-13 18:42:39,0.06097084818594666,0.07757946848053585,-0.010201646847651428,0.07761018230541883,0.83,0.07533380536158953,0.09482256566600959,0.08838719084147713,0.09483818849066666,0.991,0.07653449875482139,0.09898143800776357,-0.025321128697902606,0.09903333206257862,1.3599999999999999,0.04420626007129109,0.05560916775301744,0.014918680137394866,0.0557095484347701,0.567
2004-02-13 18:52:39,0.06146218077054477,0.07771548773750905,0.026545327879697836,0.07773925625125423,0.752,0.07542194443088016,0.09501801795980608,0.12855680833395652,0.09501908181764458,0.9890000000000001,0.08022398554616925,0.10393584358103797,0.009155020885951588,0.10395106712611486,1.516,0.044666731774010995,0.056154200349785355,0.022010528193234485,0.05623297057628202,0.491
2004-02-13 19:02:39,0.06008911567947612,0.07655519658516158,-0.01988834924671977,0.0765752912705246,0.798,0.07585878216709711,0.09576865529062617,0.09151055440263837,0.09577471806760256,0.872,0.07877992089457465,0.10117816681597923,0.015905900869931478,0.10120506633768227,1.248,0.04440793007470942,0.055788041906710814,0.031777318068705596,0.055867556299408004,0.554
2004-02-13 19:12:39,0.05994228233800412,0.0761469873290096,0.0020802266030487513,0.07618236874938325,0.793,0.07579505835245859,0.09525269513576107,0.07770615406238175,0.09526946294512237,0.786,0.0809704087113625,0.10417290900109974,0.00021265482320569353,0.10418918536484292,1.279,0.043320279310511974,0.054232377528142445,-0.009420278983202506,0.05430403276920397,0.647
2004-02-13 19:22:39,0.059244592021094326,0.0752504413683036,-0.009313889662586118,0.07527500698178136,0.874,0.0739043410322765,0.09301888858227157,0.13084421235521654,0.09303880743249748,0.782,0.07851184139850569,0.10084302249740106,-0.005015996532240825,0.10086012920071964,1.28,0.04287225938766413,0.0540313308077547,-0.01981440589961718,0.05412204821812787,0.469
2004-02-13 19:32:39,0.06038400312515201,0.07651773935125886,-0.11385787517441057,0.07653745316764546,0.754,0.07593886420235334,0.09566524378242744,0.12878101226857797,0.09568837979929788,0.962,0.07867410518091682,0.10101152298021192,0.1148174875909546,0.10103122349310482,1.268,0.044085160408221725,0.05555185690077886,-0.038923851445929504,0.0556223181596646,0.46199999999999997
2004-02-13 19:42:39,0.06047419307583326,0.07657934007556733,-0.0032668007603470998,0.07660604166392498,0.7030000000000001,0.07488895942184629,0.09416560106674465,0.07938647115412685,0.09418832231518848,0.7909999999999999,0.0777411006396796,0.1004084365256612,0.03920132515041058,0.10043052934818913,1.2029999999999998,0.04424737536012368,0.055529230455256685,0.004812901901090453,0.05560308017131183,0.493
2004-02-13 19:52:39,0.06216949069778774,0.07862822662806807,0.004953974330259741,0.07864318889595331,0.791,0.07611196835782931,0.0955102817214476,0.15412007824091734,0.09552641320547588,0.882,0.07955881634845359,0.10398248494079887,0.09116389040394994,0.10401770964654666,1.626,0.04398564383026352,0.05537421638023249,-0.02749927536496334,0.05545858958667546,0.44899999999999995
2004-02-13 20:02:39,0.06053152009375401,0.07700759329971606,-0.019711152934652337,0.07702872600600955,0.845,0.07489555154060205,0.09422431051122697,0.11115794876938194,0.0942307723047149,0.891,0.07781190487816728,0.09985434812763468,0.031056850012829783,0.09987301180614722,1.248,0.04408027735729164,0.055487960058157954,-0.023101990358851836,0.055567596678944654,0.484
2004-02-13 20:12:39,0.06018555593534807,0.07652932308473195,-0.01985761820554668,0.07654787601959627,0.833,0.07594457737194163,0.09571476559894053,0.16440492187806663,0.09572227837792123,0.877,0.07937365105717994,0.10172190923324058,-0.03857681394045728,0.10174513604408002,1.262,0.043319839835927854,0.05464399149055327,-0.024938620133298235,0.05471143509302224,0.486
2004-02-13 20:22:39,0.06093783876165799,0.07739195284311375,0.05056658562225421,0.07741209500301928,0.7030000000000001,0.07568948679134727,0.09522919755607877,0.08152949456978259,0.09524015330265558,0.799,0.07927862688607802,0.10277103594676618,0.0345620540662748,0.10279061671339716,1.695,0.04448859807607653,0.055750349642445365,-0.009435904941276331,0.05585682117609309,0.498
2004-02-13 20:32:39,0.05973260413106074,0.07587339160088898,-0.010535555386736376,0.07589068689400569,0.847,0.07436398261633852,0.09350400442479385,0.12561214713794644,0.09353157110149753,0.769,0.0780520044924068,0.10044318042696754,0.028410397434575473,0.1004540011545892,1.214,0.04423741393622605,0.05576417546932882,0.01593882746776383,0.0558195254796796,0.522
2004-02-13 20:42:39,0.05966687826553973,0.07561662628673936,-0.04558528410298364,0.07564540408728923,0.903,0.07520718785096893,0.09431981152380561,0.098159230403905,0.09432936552656633,0.859,0.07732477171736887,0.10019753128626437,0.06720420613612418,0.10020618082591806,1.343,0.04350988817813225,0.05480655615669773,-0.011761286296839053,0.05488206596074297,0.46799999999999997
2004-02-13 20:52:39,0.05973997753796535,0.07584893236508417,0.007284600782109203,0.07589536546681087,0.74,0.07457053567068683,0.09383758488622744,0.10561627938804058,0.09384602558131099,0.8520000000000001,0.07785238537037896,0.1010833904524955,0.12725047260695616,0.10110168935004538,1.518,0.04391879486302905,0.05518882521837252,-0.002251506378820243,0.05527124781918727,0.46599999999999997
2004-02-13 21:02:39,0.06089130328629302,0.07718310908009494,-0.017897225146838294,0.07721778049321323,0.742,0.07587172225206283,0.09547017725820764,0.10772412142338415,0.09548540322793352,0.888,0.07716924654524134,0.09943790399768597,0.12465356430970936,0.09945373994467899,1.26,0.044325650666534974,0.055864050516121595,-0.001803086029109547,0.05596205324929691,0.46099999999999997
2004-02-13 21:12:39,0.060448312905902954,0.07666501536378528,-0.011455186486007012,0.07669609877282575,0.733,0.0760859905268806,0.09517906418690292,0.13638266712437153,0.09519516217902121,0.84,0.07755891400947303,0.10007638344538282,0.04503404327352447,0.10009130920918145,1.573,0.04485468040431529,0.056413658556982924,0.00742221891143552,0.05650570521126114,0.5
2004-02-13 21:22:39,0.06067039406220952,0.07667217109813441,0.0194917182771122,0.07669402318336412,0.869,0.07389311001513708,0.09289416416774586,0.12332243444986746,0.09290140566939963,0.767,0.07586869476048629,0.09772037000020388,-0.00184153918348747,0.09772425907650244,1.245,0.04314107134137213,0.05452191656268272,-0.04642110210605126,0.05461723657760069,0.549
2004-02-13 21:32:39,0.05993666682943473,0.07640496945699347,-0.002586858555364224,0.07644535262580004,0.735,0.07388637140485314,0.09315226894036395,0.06165854489747955,0.09317321954443457,1.001,0.07722393671565983,0.10002336332775107,0.0508527888256928,0.10003693321582241,1.592,0.043312954734116435,0.054432612458855084,-0.0004618125440582361,0.05450986746146551,0.479
2004-02-13 21:42:39,0.06166609697739078,0.07803381094943102,-0.007536614655499375,0.07806111748740215,0.7150000000000001,0.07586893891303241,0.09523175609046035,0.1397558866897779,0.09524088775585035,0.855,0.07893642267688852,0.10247237009661957,0.06424528997956362,0.10247585850933599,1.4180000000000001,0.04481293031886194,0.056340223798647664,-0.004560611881393598,0.056407820200695,0.508
2004-02-13 21:52:39,0.060856389472141406,0.07731105060974477,-0.011976835184089341,0.07733990945691903,0.73,0.07540802773572923,0.09504738677246471,0.1110603128121318,0.095050805610728,1.016,0.07964368377362124,0.10327337276115411,0.07620206432909105,0.10329091719450256,1.648,0.044140143561696085,0.05570210161556424,-0.00895519607244549,0.05579982867290703,0.46599999999999997
2004-02-13 22:02:39,0.060806533522144164,0.07692224937615365,0.02286840465834034,0.07694946413247408,0.747,0.07471536696127777,0.09375884850357666,0.10714653098452771,0.09378830838326285,0.889,0.07854602275501753,0.10281785036907345,-0.06322087859785858,0.10281903706288155,1.653,0.04294423555837519,0.054046570947538564,-0.04318896269948928,0.054152106669734926,0.5
2004-02-13 22:12:39,0.06198134674544577,0.07889021485594701,0.020931715791399425,0.07891731046921158,0.8029999999999999,0.07591732994775056,0.09598651215898199,0.11063440808169245,0.09599847123683057,1.016,0.08054997802627101,0.10389135109585233,0.052880564667752816,0.10389249924317968,1.5139999999999998,0.044798964793201425,0.05619713462129348,-0.027178083793253253,0.056266933201160524,0.515
2004-02-13 22:22:39,0.061027931051320476,0.07746291563002919,0.01793763974605195,0.07747883845742244,0.728,0.07502705210215357,0.09398942218992767,0.13460652384258429,0.0939939882006408,0.779,0.07840026368474998,0.10119824817156495,-0.009971714948150407,0.10120248811546956,1.4449999999999998,0.04476532057229202,0.056166942380417265,-0.026294590292274236,0.05623816964644114,0.53
2004-02-13 22:32:39,0.060547341178768234,0.07686982187120384,0.002242982840285653,0.07688430844205797,0.749,0.07524771717368942,0.09495330791525436,0.07295600935121005,0.09496752036004784,0.9279999999999999,0.07723174959714839,0.09959583025813343,0.04755327021478006,0.09960044426839591,1.377,0.04476307436886455,0.056448095351552895,0.015005435785709917,0.05651113711990665,0.532
2004-02-13 22:42:39,0.06128521900483403,0.07739069820667152,-0.02608545177606096,0.07742767386352253,0.642,0.07549699692367746,0.09520426299814728,0.11136574285084982,0.09521160444800598,0.887,0.07961497143415196,0.10293653053449466,0.07550657555619858,0.10295768702076524,1.548,0.04407319693344262,0.055361291197921346,-0.000850215783870049,0.05545239370113699,0.442
2004-02-13 22:52:39,0.06117046730797374,0.07760564519247116,-0.030650140954565495,0.07763735105741856,0.8009999999999999,0.07468748474046513,0.09421016275738701,0.11712962245794944,0.09421666555013557,0.81,0.07720601591874576,0.0991836703616249,-0.027190146332079897,0.09919601655153482,1.272,0.04407651740807549,0.05554657501166666,-0.004421425669956586,0.05564580872021156,0.529
2004-02-13 23:02:39,0.06174017286000256,0.07843010419702716,-0.012462063204471139,0.07845326345416563,0.713,0.07579437472532777,0.09543649534677028,0.1593902180382907,0.09544643996246724,1.006,0.0784350798378817,0.10118399979854198,0.0421893648573003,0.10119275001162283,1.25,0.04443034327847917,0.05577866578301409,-0.03942979296791369,0.055868358225851705,0.46799999999999997
2004-02-13 23:12:39,0.06118252844377126,0.07745169334333256,-0.00019104142591451826,0.07746427595051493,0.916,0.07475408955515338,0.09418391242663818,0.10202451416132882,0.09419740589271988,0.901,0.07665667268909619,0.09849136290070724,0.053235122404781114,0.09851956799833249,1.099,0.04377879779285975,0.055225310097213084,-0.015383241970823592,0.05527832617221312,0.496
2004-02-13 23:22:39,0.06083382977684378,0.07698963564184814,-0.00026173253814539,0.07702514075428993,0.796,0.07484340055666695,0.09446513296846436,0.0798097961763812,0.09447059487253731,0.845,0.07778700131842332,0.10043939507608793,-0.018076629678722166,0.10045363925382624,1.152,0.04409004345915189,0.055257182976993335,0.0015293420297114648,0.055329432147993574,0.491
2004-02-13 23:32:39,0.0598276771326722,0.07599042575729871,-0.013892378931433151,0.07602627879962665,0.679,0.07488895942184651,0.09411840729112333,0.1237077920064273,0.09413022517745093,0.889,0.07778329019971668,0.10168789882777024,-0.09981978685764624,0.10169875586831599,1.494,0.043488158601492875,0.05474017285411028,0.04185614034452698,0.05479836479511026,0.528
2004-02-13 23:42:39,0.061063284340055306,0.07735524392243637,-0.005012924431719145,0.07739763697104451,0.728,0.0746377264514866,0.0937796316855954,0.155319014588889,0.09381109116843392,0.845,0.0779640607451534,0.10077879881024074,0.0890599923648528,0.1007980374207184,1.272,0.04344767810928115,0.054354605894508086,-0.038321018689710176,0.054445841671124096,0.427
2004-02-13 23:52:39,0.0610013184237503,0.07754310664194185,0.013100086723276703,0.07756370495649653,0.754,0.07412778944284357,0.09361056859819977,0.0840707640336571,0.09361935625926791,0.883,0.07817281117242011,0.10145951698709263,-0.017506812343733472,0.10148832360481973,1.455,0.0436820645539319,0.055011016447191245,-0.04721721208364231,0.05509152810167428,0.562
2004-02-14 00:02:39,0.060415987108744976,0.07698549219298251,-0.013082193977630618,0.07700511308213895,0.743,0.07430914595439252,0.09373535322858652,0.12245931520729672,0.09374030841713586,0.813,0.07807139020459954,0.10068516914623744,0.048002547961022816,0.10069017069279526,1.2799999999999998,0.04403994335660778,0.055255694273150455,0.018481997512358378,0.055343056025897765,0.528
2004-02-14 00:12:39,0.059961521558669725,0.07631801086897695,0.01521639326508051,0.07633792109546601,0.733,0.07468025782508844,0.09396878114885077,0.09340789087612979,0.09396832574060426,0.874,0.07795102299916984,0.10127526632514226,0.07791543594342362,0.10127987180208943,1.712,0.04355774207724863,0.05460893241099979,-0.018840849092482976,0.05468951511602708,0.481
2004-02-14 00:22:39,0.060195859172810826,0.07639377402321085,0.014780797428328269,0.07642305077386308,0.845,0.0749798329996575,0.0943779498613798,0.10048266159394023,0.09438097915900766,0.869,0.0776275208750426,0.1015531092104412,-0.0519457168583093,0.10155848168137337,1.56,0.04455652131451597,0.056103315922851706,-0.003025663991838018,0.05616378521838723,0.525
2004-02-14 00:32:39,0.06152536744958229,0.07819454485243915,-0.007970097600185161,0.07821794535111459,0.782,0.07555281019580956,0.09502822995387579,0.14095028699895643,0.09503923749127513,0.874,0.07733111968357846,0.09997404270844873,0.023804136374249257,0.09999097180789895,1.335,0.04391317935445941,0.055335146959616985,-0.04979497722995738,0.05540406334263534,0.463
2004-02-14 00:42:39,0.061171541579178194,0.07759250226416418,0.025305327237955998,0.07762209359161593,0.73,0.07546174129596196,0.09529763929448895,0.10577659585200999,0.09530096120553846,0.7929999999999999,0.07898994091508302,0.10255224912688976,0.06831622805605478,0.10255393453089919,1.5310000000000001,0.04450324722886725,0.05589023784595462,0.011227489636023302,0.05595986263287229,0.503
2004-02-14 00:52:39,0.06085853801455082,0.07715677054749016,0.026667695821711693,0.07717261104246807,0.84,0.07505034425509008,0.09463685146406849,0.06664110654167382,0.09463971996755323,0.845,0.07607031593339542,0.09904168735411302,0.024577948873240107,0.09904021756610681,1.241,0.044690902876116066,0.05600187794832916,0.013015940399919818,0.05605527893603343,0.477
2004-02-14 01:02:39,0.06123966013965461,0.07782849145464352,0.017053645605647004,0.0778548486597778,0.8300000000000001,0.07474940182626078,0.0940907370434802,0.09508233715912875,0.09409812174762824,0.938,0.07907500366228795,0.10201228711861272,-0.05312810494924558,0.10203605471948583,1.3239999999999998,0.04527682015723286,0.05695709810572825,-0.039508401837262376,0.05704069255760782,0.506
2004-02-14 01:12:39,0.06000918013574846,0.07611462025948035,0.009792882017168252,0.07614699701595962,0.7110000000000001,0.07506470042482505,0.09426513783386552,0.12636042059544633,0.09427345776053227,0.747,0.07519776356267382,0.09697374940819965,-0.0057106557959782245,0.09697696940183767,1.331,0.043814737047706366,0.05487087890501951,0.003729796617648587,0.05494369046159111,0.46399999999999997
2004-02-14 01:22:39,0.06150090336442142,0.07808915611636812,0.013710112978430321,0.07811661305145402,0.784,0.075196005664338,0.09508333081579677,0.07942779262585949,0.09521855912917843,0.976,0.078566531568924,0.10110786405616598,-0.03612164416452472,0.10111283238681838,1.1179999999999999,0.04540646515943038,0.057332897066619384,0.027346251153850917,0.057439170549322946,0.5740000000000001
2004-02-14 01:32:39,0.060511792567995874,0.07644659147700501,0.002931333851045325,0.07646740212070248,0.737,0.07535734166707282,0.09459349718977621,0.12617148663090524,0.09459846470677599,0.971,0.07639420870159666,0.10008100062269273,-0.003210645657539885,0.10008784095496669,1.633,0.04338419844718855,0.054482030762460026,-0.014629108631050398,0.05453489021439243,0.441
2004-02-14 01:42:39,0.061437619024365994,0.07782498466066112,0.013839973848407043,0.07784922686916777,0.725,0.07477943258948143,0.09449741750168665,0.10800910269350676,0.09450306109371187,0.9570000000000001,0.07651203672054274,0.09868498545169653,0.021396200349838218,0.09868928403795924,1.176,0.0440477562380961,0.05536301140234664,0.027790119949578786,0.05542864233704179,0.5
2004-02-14 01:52:39,0.061868352946921036,0.07807745913814793,-0.04314456197012637,0.07809731734267113,0.735,0.07502275501733452,0.09426887926070801,0.08828111750910625,0.09427869399919817,0.7769999999999999,0.07923765808877431,0.10404622966321592,-0.014285409739866644,0.10406997264817806,1.609,0.04385482689584334,0.05509353169657108,0.009918942126299913,0.055182189400676214,0.449
2004-02-14 02:02:39,0.06162332145124253,0.07851181593176025,-0.018485936507642433,0.07853520302492208,0.659,0.0755955368914491,0.09492061331550031,0.16925393354431448,0.09492139765099418,0.889,0.0774445529566873,0.09944186323457933,0.04423048589593236,0.09946427597103942,1.2029999999999998,0.04405327408564758,0.05550496606869336,-0.02708782322337613,0.05556424982562534,0.471
2004-02-14 02:12:39,0.06088744567605781,0.07739001066910862,-0.002155400574436752,0.07740244147434097,0.878,0.0751324283412276,0.09459585144672847,0.13996769478941115,0.09460223331389157,0.888,0.07792323843937643,0.10126171200138694,0.010808848737560248,0.10125965702358568,1.306,0.044743932809217866,0.05627541568711696,-0.04467706205251795,0.056343720368312776,0.476
2004-02-14 02:22:39,0.06074656965672083,0.07705771699368398,-0.0145100978149377,0.07708433040409288,0.8300000000000001,0.07466844084183735,0.09379369710743604,0.13894497968286595,0.09381069635350547,0.87,0.0775139411104054,0.10070290916053892,0.1107567650820522,0.10071096354728219,1.496,0.04393354167683841,0.05507553819135617,-0.02300796070568673,0.05514040825289573,0.437
2004-02-14 02:32:39,0.06134835685336152,0.07782681936643747,0.004691737231316971,0.07785508699516029,0.749,0.07480008789491649,0.09412899730643984,0.12068568307281437,0.09413755801016196,0.883,0.07716275208750369,0.09940015771983352,-0.03216857184624212,0.09943085018962726,1.2719999999999998,0.04366575516382495,0.054860168877702,-0.045222156242837555,0.05493054757498366,0.442
2004-02-14 02:42:39,0.06020230480003863,0.07615915892043743,-0.009825673009552923,0.0761875607389304,0.742,0.07375438253820958,0.09280348177362445,0.09752443995189243,0.09280415908752461,0.942,0.07785902631964377,0.10047782082054289,-0.0024498088808765947,0.10047874488050865,1.56,0.04396655110112626,0.05500105326901476,0.006695815085014462,0.05507941742376542,0.486
2004-02-14 02:52:39,0.060879046828457406,0.07687209452625694,-0.03414531397521803,0.07690010439498612,0.796,0.07506074515357161,0.09459750295286865,0.14960534303180212,0.09459731308629563,0.835,0.08003530445822528,0.10390067593094228,0.04051905295242617,0.10390780962948439,1.855,0.04515200937545642,0.05664733775038479,-0.022052092433971496,0.05673614531379119,0.5
2004-02-14 03:02:39,0.059487621465891496,0.07562440004319733,0.017433076841765507,0.07566453257839596,0.755,0.0740199716783048,0.09304660820189631,0.11782555522303959,0.09305254358674084,0.933,0.07606084281459011,0.09841777814420752,-0.037120511500485544,0.09844279127226274,1.2570000000000001,0.04387279652326649,0.055055229553973184,0.004522956625643923,0.055104970655175556,0.515
2004-02-14 03:12:39,0.06062649543434699,0.0770794973853094,0.011702902992832562,0.07709273069132769,0.779,0.07596152155866957,0.09590089719406991,0.10986117607754002,0.09590081672625185,0.806,0.07700385761023441,0.09896162413983525,-0.01896470546403192,0.0989718634628669,1.291,0.04399799794911709,0.05524255556823226,0.012580422623229027,0.055316396801185136,0.479
2004-02-14 03:22:39,0.061269251428291815,0.07810820740034388,0.04087556501562958,0.07812329880954587,0.823,0.07537438351482009,0.09458541994581168,0.12493503843278941,0.09459217295079908,0.905,0.07968533619805623,0.10238860443950759,0.04311815805392849,0.10239208976234775,1.177,0.04442160261731413,0.05607998406509282,0.016583588666973913,0.05617258533945144,0.628
2004-02-14 03:32:39,0.059714683334146514,0.07614862724373662,-0.018320448103112626,0.0761670778693769,0.774,0.07554831778895486,0.09518874224505845,0.09834257069060662,0.09519454176205772,0.9910000000000001,0.08025958298745016,0.10422073757054978,0.0011112924214799964,0.1042247545120558,1.621,0.04459539039992064,0.05607564816321046,-0.03724930453851562,0.05615187971377628,0.489
2004-02-14 03:42:39,0.060784413301430563,0.07729703574527307,0.0019012716913082497,0.07731521558316906,0.755,0.0752814102251084,0.09502452678782627,0.13914341959187496,0.0950230141154373,0.825,0.0769803701352603,0.09943573406187858,0.09606386007017986,0.0994338392259991,1.28,0.0447908589286578,0.05611804196213358,-0.04127654068319465,0.056173152985773404,0.476
2004-02-14 03:52:39,0.06006308901801825,0.07586076401567836,-0.013768673156434262,0.07587584274897274,0.767,0.07486420235363048,0.09409700149962379,0.1553640686022693,0.09412192239954177,0.878,0.08095009521949285,0.10430936449865166,-0.008825862301591719,0.10432741130895211,1.333,0.04478455979295727,0.05623317029934335,-0.008407074340287287,0.056294817261540855,0.476
2004-02-14 04:02:39,0.06012935201914105,0.0761808097738735,0.003957588274995463,0.07620208463692343,0.71,0.0760384296108206,0.09548976154140007,0.15752955287865814,0.09550632046565874,0.833,0.0778844670149908,0.10104124347071243,0.01637153832828248,0.10104683138000932,1.599,0.04447263049953519,0.055884907711353494,0.003827542915286899,0.055939959041191235,0.46399999999999997
2004-02-14 04:12:39,0.05982992333610008,0.07573076752214392,-0.015529751452544639,0.07576018412276561,0.659,0.07448488695737103,0.09419078646025617,0.12709447349806755,0.0942010518820898,0.833,0.0764506567703496,0.09833234937288494,0.03672754118352281,0.09833825637377405,1.1179999999999999,0.04397221544020585,0.05520948764950174,-0.034296925239304665,0.055285394786534395,0.5469999999999999
2004-02-14 04:22:39,0.05994384491430178,0.07607083639840335,-0.009436681928752674,0.07609411906832879,0.76,0.07569461399482413,0.09574976473809112,0.13863498806943603,0.09575604052913464,0.9690000000000001,0.07683929879388633,0.09927212910077227,0.046735297255068246,0.09928572337431123,1.69,0.04433072903950257,0.05575882233950758,0.0004916272884206614,0.0558337823414225,0.46799999999999997
2004-02-14 04:32:39,0.061770496606279084,0.07859077773792016,-0.011828753099564809,0.07861999161285338,0.754,0.07520474632550392,0.09447871747731032,0.11396724518258322,0.09450083818876848,0.933,0.07829034620831053,0.10030742773017523,0.016832091543516704,0.10032948941177379,1.199,0.04390907759167779,0.05522188413924891,0.01046171841344962,0.05530344402866525,0.488
2004-02-14 04:42:39,0.06061829190878409,0.0765173350676553,0.005922943062938938,0.07654817519790531,0.764,0.07475731236876786,0.09407024884911308,0.14293436056379238,0.09408938875776796,0.8300000000000001,0.07776532057229299,0.10026183261207366,0.05822334738244481,0.10029606935665496,1.104,0.04384144733629424,0.05540562071290909,0.004104691124315175,0.05546301253150849,0.51
2004-02-14 04:52:39,0.06033282875140294,0.07652456688292154,0.01619892076978486,0.07655065724833847,0.782,0.07493090482933734,0.09393104044482793,0.12679172899623847,0.09394684854782501,0.743,0.07838541920992144,0.10168986664429916,-0.011588632952889987,0.10169935053054606,1.778,0.044327506225888574,0.05572166505106687,-0.00050228085158967,0.055789085331199854,0.554
2004-02-14 05:02:39,0.06055393329752407,0.07693591267791641,-0.00860177006977532,0.07695345140593317,0.7809999999999999,0.0755727818741146,0.09540863332345893,0.10761909342238259,0.09543505104119099,0.954,0.07812974266321535,0.10073064863628894,0.03619292207974042,0.10074068168100701,1.108,0.044465061770593166,0.055953500360482834,-0.03892660932595345,0.05603086632693399,0.46699999999999997
2004-02-14 05:12:39,0.06046589188925195,0.07663883685409931,0.043007002402418226,0.0766629577582344,0.762,0.07552512329703576,0.09489993191534626,0.1290182858799842,0.09491089599010956,0.857,0.07722808730895063,0.10023079883985486,0.03395585129789334,0.1002510189968303,1.4569999999999999,0.0440058108306054,0.05528214482435101,-0.04108689734485583,0.055350591883701374,0.46199999999999997
2004-02-14 05:22:39,0.06080243175936288,0.0771707341723599,-0.013150374445308671,0.07718113584838093,0.771,0.0754108599052685,0.09514618051363163,0.1530621280216766,0.09515519229467079,0.9269999999999999,0.07755310317886617,0.10024195667724094,0.0691682790184838,0.10025459850165752,1.272,0.04478748962351541,0.05619033994852519,-0.04817298413106033,0.05626979655547678,0.522
2004-02-14 05:32:39,0.05950158699155209,0.07546769966179377,0.012559285058341458,0.07548544556931157,0.757,0.07415132574832725,0.09340642974072208,0.11730839720365377,0.09340889513591429,0.847,0.07655700961961028,0.09895847787522777,0.01338002702832311,0.09896433595989028,1.1789999999999998,0.04358855412861847,0.05478311773077836,-0.03410722155484593,0.054866486709430604,0.495
2004-02-14 05:42:39,0.06172947897846555,0.07846541118996815,0.01580412487844726,0.07849045484349139,0.708,0.07619288051174374,0.09570414688757864,0.14281274880900624,0.09571407799178075,1.0350000000000001,0.07889750476097471,0.10214505206415812,-0.013825451682233201,0.10215182266017833,1.468,0.043793007471066576,0.055000099963215275,-0.05028796152875918,0.05507704851841357,0.49
