,signal,anomaly
2004.03.15.17.55.20,0.06021778407148744,0
2004.03.15.18.05.20,0.059025977830947984,0
2004.03.15.18.15.20,0.06016885590116672,0
2004.03.15.18.25.20,0.05976200009766103,0
2004.03.15.18.35.20,0.058779872064064924,0
2004.03.15.18.45.20,0.058050783729674094,0
2004.03.15.18.55.20,0.05752102153425408,0
2004.03.15.19.05.20,0.058497778211826154,0
2004.03.15.19.15.20,0.05718604424044076,0
2004.03.15.19.25.20,0.057350993700863155,0
2004.03.15.19.35.20,0.056310171395087115,0
2004.03.15.19.45.20,0.057189315884564246,0
2004.03.15.19.55.20,0.05635739049758254,0
2004.03.15.20.05.20,0.05725963181795945,0
2004.03.15.20.15.20,0.05601440500024355,0
2004.03.15.20.25.20,0.05650715366961197,0
2004.03.15.20.35.20,0.05676204892816948,0
2004.03.15.20.45.20,0.056560574246788724,0
2004.03.15.20.55.20,0.05584452365838118,0
2004.03.15.21.05.20,0.05724508032618737,0
2004.03.15.21.15.20,0.05688060940475531,0
2004.03.15.21.25.20,0.0555130621612378,0
2004.03.15.21.35.20,0.05746970066897707,0
2004.03.15.21.45.20,0.05641920992235884,0
2004.03.15.21.55.20,0.05691244689682055,0
2004.03.15.22.05.20,0.055689144977781366,0
2004.03.15.22.15.20,0.05587973045558837,0
2004.03.15.22.25.20,0.05696952976219548,0
2004.03.15.22.35.20,0.05701577225450394,0
2004.03.15.22.45.20,0.055632355095463194,0
2004.03.15.22.55.20,0.056831534742906725,0
2004.03.15.23.05.20,0.057271009326626834,0
2004.03.15.23.15.20,0.05770662630011153,0
2004.03.15.23.25.20,0.056185995409931536,0
2004.03.15.23.35.20,0.056792616826992964,0
2004.03.15.23.45.20,0.05771297426632128,0
2004.03.15.23.55.20,0.05713277015479192,0
2004.03.16.00.05.20,0.056201425850870915,0
2004.03.16.00.15.20,0.05713096342594775,0
2004.03.16.00.25.20,0.05553405928023759,0
2004.03.16.00.35.20,0.05675633575858129,0
2004.03.16.00.45.20,0.05580819375946073,0
2004.03.16.00.55.20,0.05660144538307531,0
2004.03.16.01.05.20,0.05601479564431859,0
2004.03.16.01.15.20,0.05700932662727603,0
2004.03.16.01.25.20,0.05730563015772184,0
2004.03.16.01.35.20,0.05801479564431795,0
2004.03.16.01.45.20,0.05675325943649517,0
2004.03.16.01.55.20,0.05691342350700682,0
2004.03.16.02.05.20,0.056752771131402445,0
2004.03.16.02.15.20,0.05688759216758581,0
2004.03.16.02.25.20,0.055570242687630604,0
2004.03.16.02.35.20,0.057259045851847545,0
2004.03.16.02.45.20,0.057040334000682924,0
2004.03.16.02.55.20,0.055198544850822054,0
2004.03.16.03.05.20,0.05623306802089867,0
2004.03.16.03.15.20,0.056546511060109717,0
2004.03.16.03.25.20,0.0558512622686648,0
2004.03.16.03.35.20,0.0573468431075737,0
2004.03.16.03.45.20,0.055931930270032085,0
2004.03.16.03.55.20,0.05606894867913347,0
2004.03.16.04.05.20,0.05601928805117351,0
2004.03.16.04.15.20,0.05624141803798936,0
2004.03.16.04.25.20,0.05789672347282504,0
2004.03.16.04.35.20,0.0561521558669851,0
2004.03.16.04.45.20,0.05737819229454543,0
2004.03.16.04.55.20,0.05606889984862494,0
2004.03.16.05.05.20,0.05799199179647384,0
2004.03.16.05.15.20,0.05652624639874906,0
2004.03.16.05.25.20,0.05726573563162189,0
2004.03.16.05.35.20,0.05632765271741714,0
2004.03.16.05.45.20,0.056482347770886364,0
2004.03.16.05.55.20,0.055519996093559086,0
2004.03.16.06.05.20,0.05537316275208684,0
2004.03.16.06.15.20,0.056043800966842694,0
2004.03.16.06.25.20,0.05419883783387824,0
2004.03.16.06.35.20,0.056937399287074204,0
2004.03.16.06.45.20,0.05601694418672667,0
2004.03.16.06.55.20,0.05637633673519168,0
2004.03.16.07.05.20,0.05589208457444182,0
2004.03.16.07.15.20,0.05699331022022516,0
2004.03.16.07.25.20,0.05642541139704032,0
2004.03.16.07.35.20,0.0561261780360366,0
2004.03.16.07.45.20,0.05691210508325547,0
2004.03.16.07.55.20,0.055818057522339246,0
2004.03.16.08.05.20,0.05701406318667843,0
2004.03.16.08.15.20,0.05685038331949746,0
2004.03.16.08.25.20,0.0573612969383264,0
2004.03.16.08.35.20,0.0563109526832361,0
2004.03.16.08.45.20,0.057724498266516426,0
2004.03.16.08.55.20,0.056565506128228187,0
2004.03.16.09.05.20,0.057346647785535686,0
2004.03.16.09.15.20,0.05720142585087121,0
2004.03.16.09.25.20,0.0582181747155615,0
2004.03.16.09.35.20,0.056194003613457055,0
2004.03.16.09.45.20,0.05764783436691188,0
2004.03.16.09.55.20,0.056152644172078076,0
2004.03.16.10.05.20,0.057486547194686675,0
2004.03.16.10.15.20,0.05693027003271603,0
2004.03.16.10.25.20,0.056605156501782106,0
2004.03.16.10.35.20,0.05816060354509453,0
2004.03.16.10.45.20,0.058444357634649675,0
2004.03.16.10.55.20,0.05647140973680298,0
2004.03.16.11.05.20,0.05709775867962227,0
2004.03.16.11.15.20,0.05738107329459374,0
2004.03.16.11.25.20,0.05710347184921099,0
2004.03.16.11.35.20,0.056180135748815266,0
2004.03.16.11.45.20,0.05786503247228842,0
2004.03.16.11.55.20,0.057312026954440376,0
2004.03.16.12.05.20,0.057703745300062746,0
2004.03.16.12.15.20,0.05718516529127339,0
2004.03.16.12.25.20,0.05792563113433241,0
2004.03.16.12.35.20,0.05677918843693476,0
2004.03.16.12.45.20,0.05691747643927892,0
2004.03.16.12.55.20,0.05844704331266101,0
2004.03.16.13.05.20,0.05772874652082567,0
2004.03.16.13.15.20,0.05670364763904474,0
2004.03.16.13.25.20,0.057189022901508825,0
2004.03.16.13.35.20,0.05822838029200582,0
2004.03.16.13.45.20,0.056329850090335844,0
2004.03.16.13.55.20,0.057691732994774605,0
2004.03.16.14.05.20,0.058087601933687935,0
2004.03.16.14.15.20,0.058044777577029624,0
2004.03.16.14.25.20,0.05639694321011723,0
2004.03.16.14.35.20,0.05677811416573025,0
2004.03.16.14.45.20,0.0564004101762774,0
2004.03.16.14.55.20,0.05646950534694044,0
2004.03.16.15.05.20,0.05806557937399222,0
2004.03.16.15.15.20,0.05761091850187929,0
2004.03.16.15.25.20,0.05689779774403015,0
2004.03.16.15.35.20,0.057754675521265446,0
2004.03.16.15.45.20,0.057396015430440366,0
2004.03.16.15.55.20,0.05666878265540248,0
2004.03.16.16.05.20,0.057569461399481915,0
2004.03.16.16.15.20,0.056567605840128314,0
2004.03.16.16.25.20,0.05714888422286161,0
2004.03.16.16.35.20,0.05712969383270627,0
2004.03.16.16.45.20,0.05693051418526259,0
2004.03.16.16.55.20,0.057712632452755944,0
2004.03.16.17.05.20,0.05628624444552916,0
2004.03.16.17.15.20,0.05712857073099161,0
2004.03.16.17.25.20,0.05743883978709849,0
2004.03.16.17.35.20,0.05742736461741293,0
2004.03.16.17.45.20,0.057009375457785734,0
2004.03.16.17.55.20,0.05474730211436005,0
2004.03.16.18.05.20,0.056935543727720354,0
2004.03.16.18.15.20,0.05725728795351231,0
2004.03.16.18.25.20,0.05615708774842467,0
2004.03.16.18.35.20,0.05615200937545725,0
2004.03.16.18.45.20,0.056888373455734526,0
2004.03.16.18.55.20,0.05548347087260074,0
2004.03.16.19.05.20,0.05695322037208802,0
2004.03.16.19.15.20,0.05757956931490757,0
2004.03.16.19.25.20,0.056334537819229105,0
2004.03.16.19.35.20,0.05836373846379182,0
2004.03.16.19.45.20,0.0570825723912296,0
2004.03.16.19.55.20,0.055917915913862706,0
2004.03.16.20.05.20,0.05602783339030169,0
2004.03.16.20.15.20,0.05702080179696211,0
2004.03.16.20.25.20,0.05719258752868771,0
2004.03.16.20.35.20,0.05547702524537268,0
2004.03.16.20.45.20,0.05653615899213805,0
2004.03.16.20.55.20,0.05704521705161282,0
2004.03.16.21.05.20,0.05576864104692552,0
2004.03.16.21.15.20,0.057713364910395415,0
2004.03.16.21.25.20,0.05674739977537901,0
2004.03.16.21.35.20,0.05849694809316879,0
2004.03.16.21.45.20,0.056664046096000384,0
2004.03.16.21.55.20,0.057837882709116446,0
2004.03.16.22.05.20,0.058203134918696636,0
2004.03.16.22.15.20,0.05828834415742896,0
2004.03.16.22.25.20,0.05891112847306974,0
2004.03.16.22.35.20,0.05770643097807418,0
2004.03.16.22.45.20,0.057066800136725104,0
2004.03.16.22.55.20,0.056814395234141724,0
2004.03.16.23.05.20,0.05712271106987618,0
2004.03.16.23.15.20,0.05805644806875308,0
2004.03.16.23.25.20,0.05699467747448544,0
2004.03.16.23.35.20,0.05861477611211422,0
2004.03.16.23.45.20,0.05766463206211154,0
2004.03.16.23.55.20,0.059090824747301145,0
2004.03.17.00.05.20,0.057613311196835354,0
2004.03.17.00.15.20,0.05886869476048598,0
2004.03.17.00.25.20,0.05771292543581171,0
2004.03.17.00.35.20,0.05943195468528692,0
2004.03.17.00.45.20,0.05941779383758956,0
2004.03.17.00.55.20,0.058137164900629756,0
2004.03.17.01.05.20,0.057586112603153876,0
2004.03.17.01.15.20,0.05960442404414242,0
2004.03.17.01.25.20,0.058247766004198516,0
2004.03.17.01.35.20,0.05752971336490971,0
2004.03.17.01.45.20,0.05873626641925788,0
2004.03.17.01.55.20,0.05929239708970131,0
2004.03.17.02.05.20,0.058707847062844334,0
2004.03.17.02.15.20,0.05904907466184846,0
2004.03.17.02.25.20,0.0583095854289755,0
2004.03.17.02.35.20,0.0585357683480636,0
2004.03.17.02.45.20,0.05918785096928508,0
2004.03.17.02.55.20,0.0586528639093706,0
2004.03.17.03.05.20,0.05957698129791447,0
2004.03.17.03.15.20,0.05727769910640089,0
2004.03.17.03.25.20,0.05974310269056046,0
2004.03.17.03.35.20,0.05771819913081661,0
2004.03.17.03.45.20,0.05888309976073015,0
2004.03.17.03.55.20,0.058669954587626055,0
2004.03.17.04.05.20,0.058400117193221544,0
2004.03.17.04.15.20,0.058934664778553074,0
2004.03.17.04.25.20,0.05853444992431188,0
2004.03.17.04.35.20,0.05885516870940919,0
2004.03.17.04.45.20,0.05806465159431574,0
2004.03.17.04.55.20,0.05893569021924863,0
2004.03.17.05.05.20,0.05850109868645895,0
2004.03.17.05.15.20,0.06031417549685013,0
2004.03.17.05.25.20,0.05976785975877642,0
2004.03.17.05.35.20,0.05942824356657961,0
2004.03.17.05.45.20,0.059642560671907124,0
2004.03.17.05.55.20,0.06038468675228231,0
2004.03.17.06.05.20,0.0587678109282673,0
2004.03.17.06.15.20,0.05863342936666791,0
2004.03.17.06.25.20,0.05850642121197257,0
2004.03.17.06.35.20,0.05791630450705553,0
2004.03.17.06.45.20,0.05942638800722644,0
2004.03.17.06.55.20,0.05845324478734281,0
2004.03.17.07.05.20,0.057699057571170186,0
2004.03.17.07.15.20,0.05854509497534,0
2004.03.17.07.25.20,0.057763855657013946,0
2004.03.17.07.35.20,0.05756843595878689,0
2004.03.17.07.45.20,0.057288539479466216,0
2004.03.17.07.55.20,0.05849172322867283,0
2004.03.17.08.05.20,0.05810596220518494,0
2004.03.17.08.15.20,0.05967913472337468,0
2004.03.17.08.25.20,0.059021827237657185,0
2004.03.17.08.35.20,0.05866975926558873,0
2004.03.17.08.45.20,0.05790692904926962,0
2004.03.17.08.55.20,0.05701889740709925,0
2004.03.17.09.05.20,0.05834196005664297,0
2004.03.17.09.15.20,0.058053371746667484,0
2004.03.17.09.25.20,0.057601201230528205,0
2004.03.17.09.35.20,0.05867708384198399,0
2004.03.17.09.45.20,0.056325211191952294,0
2004.03.17.09.55.20,0.05843346843107585,0
2004.03.17.10.05.20,0.0577713755554464,0
2004.03.17.10.15.20,0.05840529322720792,0
2004.03.17.10.25.20,0.05834498754821966,0
2004.03.17.10.35.20,0.05843058743102655,0
2004.03.17.10.45.20,0.05891796474437184,0
2004.03.17.10.55.20,0.05879745104741386,0
2004.03.17.11.05.20,0.05899570291518097,0
2004.03.17.11.15.20,0.059520337907123466,0
2004.03.17.11.25.20,0.06015655061282199,0
2004.03.17.11.35.20,0.0590986864592992,0
2004.03.17.11.45.20,0.05901191464426921,0
2004.03.17.11.55.20,0.05801870208506236,0
2004.03.17.12.05.20,0.05840993212559111,0
2004.03.17.12.15.20,0.05889740709995579,0
2004.03.17.12.25.20,0.058696860198251204,0
2004.03.17.12.35.20,0.058168123443527356,0
2004.03.17.12.45.20,0.05968450607939791,0
2004.03.17.12.55.20,0.05860706089164451,0
2004.03.17.13.05.20,0.058607598027247076,0
2004.03.17.13.15.20,0.05829596171688,0
2004.03.17.13.25.20,0.05702104594950873,0
2004.03.17.13.35.20,0.05823995312271081,0
2004.03.17.13.45.20,0.056797939352506814,0
2004.03.17.13.55.20,0.057487963279455996,0
2004.03.17.14.05.20,0.059395429464328645,0
2004.03.17.14.15.20,0.05854255578885659,0
2004.03.17.14.25.20,0.05707529664534355,0
2004.03.17.14.35.20,0.057521607500365404,0
2004.03.17.14.45.20,0.05717193222325272,0
2004.03.17.14.55.20,0.0577393427413446,0
2004.03.17.15.05.20,0.057523511890228675,0
2004.03.17.15.15.20,0.05789071732018095,0
2004.03.17.15.25.20,0.057670784706283985,0
2004.03.17.15.35.20,0.058480931686117114,0
2004.03.17.15.45.20,0.05787963279456986,0
2004.03.17.15.55.20,0.05973084623272582,0
2004.03.17.16.05.20,0.05759539039992142,0
2004.03.17.16.15.20,0.05915474388397842,0
2004.03.17.16.25.20,0.058554714585672664,0
2004.03.17.16.35.20,0.057520484398651886,0
2004.03.17.16.45.20,0.056585233653986655,0
2004.03.17.16.55.20,0.05757439328092139,0
2004.03.17.17.05.20,0.05766429024854645,0
2004.03.17.17.15.20,0.05675701938571144,0
2004.03.17.17.25.20,0.05797851457590696,0
2004.03.17.17.35.20,0.0565307388056054,0
2004.03.17.17.45.20,0.05740314468479855,0
2004.03.17.17.55.20,0.056691488842227654,0
2004.03.17.18.05.20,0.05794872796523209,0
2004.03.17.18.15.20,0.058206308901801285,0
2004.03.17.18.25.20,0.05764983641779333,0
2004.03.17.18.35.20,0.05619957029151797,0
2004.03.17.18.45.20,0.05670696811367708,0
2004.03.17.18.55.20,0.05666697592655855,0
2004.03.17.19.05.20,0.05583026514966492,0
2004.03.17.19.15.20,0.05623502124127119,0
2004.03.17.19.25.20,0.05670687045265822,0
2004.03.17.19.35.20,0.05737804580301712,0
2004.03.17.19.45.20,0.05602544069534559,0
2004.03.17.19.55.20,0.054945065677034256,0
2004.03.17.20.05.20,0.054980858440352665,0
2004.03.17.20.15.20,0.05565115484154437,0
2004.03.17.20.25.20,0.05569310024903496,0
2004.03.17.20.35.20,0.05580790077640458,0
2004.03.17.20.45.20,0.055594657942281744,0
2004.03.17.20.55.20,0.055843400556666985,0
2004.03.17.21.05.20,0.05678026270813954,0
2004.03.17.21.15.20,0.05747585331314948,0
2004.03.17.21.25.20,0.05671858977489019,0
2004.03.17.21.35.20,0.057224132037696364,0
2004.03.17.21.45.20,0.05617583866399701,0
2004.03.17.21.55.20,0.05633346354802418,0
2004.03.17.22.05.20,0.055597880755895474,0
2004.03.17.22.15.20,0.05655979295864006,0
2004.03.17.22.25.20,0.05629737780165019,0
2004.03.17.22.35.20,0.05602978661067365,0
2004.03.17.22.45.20,0.05656218565359629,0
2004.03.17.22.55.20,0.05645353777039851,0
2004.03.17.23.05.20,0.057246349919429326,0
2004.03.17.23.15.20,0.056074906001269124,0
2004.03.17.23.25.20,0.057266858733336166,0
2004.03.17.23.35.20,0.057001367254260034,0
2004.03.17.23.45.20,0.058193612969382816,0
2004.03.17.23.55.20,0.05634728258215677,0
2004.03.18.00.05.20,0.057981639728501747,0
2004.03.18.00.15.20,0.05742873187167306,0
2004.03.18.00.25.20,0.05601547927144826,0
2004.03.18.00.35.20,0.055710142096781,0
2004.03.18.00.45.20,0.056686849943844445,0
2004.03.18.00.55.20,0.05529840324234572,0
2004.03.18.01.05.20,0.056978563406415765,0
2004.03.18.01.15.20,0.0554611553298495,0
2004.03.18.01.25.20,0.05650783729674236,0
2004.03.18.01.35.20,0.055579081009814596,0
2004.03.18.01.45.20,0.05608183993358963,0
2004.03.18.01.55.20,0.05523858586845014,0
2004.03.18.02.05.20,0.054944968016015554,0
2004.03.18.02.15.20,0.054503540211923864,0
2004.03.18.02.25.20,0.05514107134137409,0
2004.03.18.02.35.20,0.056026807949605996,0
2004.03.18.02.45.20,0.05657331900971671,0
2004.03.18.02.55.20,0.05481781336979257,0
2004.03.18.03.05.20,0.05602387811904809,0
2004.03.18.03.15.20,0.056205625274670955,0
2004.03.18.03.25.20,0.05518589774891303,0
2004.03.18.03.35.20,0.0534798085844029,0
2004.03.18.03.45.20,0.05437374871819858,0
2004.03.18.03.55.20,0.05443053860051707,0
2004.03.18.04.05.20,0.05516314273157789,0
2004.03.18.04.15.20,0.05518413985057765,0
2004.03.18.04.25.20,0.05481327213242772,0
2004.03.18.04.35.20,0.05500107427120405,0
2004.03.18.04.45.20,0.05397167830460416,0
2004.03.18.04.55.20,0.05499570291518049,0
2004.03.18.05.05.20,0.056682552859025716,0
2004.03.18.05.15.20,0.05430934127642933,0
2004.03.18.05.25.20,0.05517520386737602,0
2004.03.18.05.35.20,0.05500019532203614,0
2004.03.18.05.45.20,0.05476366033497638,0
2004.03.18.05.55.20,0.055824112505492976,0
2004.03.18.06.05.20,0.05387011084525577,0
2004.03.18.06.15.20,0.0550430685092042,0
2004.03.18.06.25.20,0.05400625030518988,0
2004.03.18.06.35.20,0.05461975682406287,0
2004.03.18.06.45.20,0.05398525318619014,0
2004.03.18.06.55.20,0.05325528590263152,0
2004.03.18.07.05.20,0.053704673079739744,0
2004.03.18.07.15.20,0.05459944333219358,0
2004.03.18.07.25.20,0.054310122564577276,0
2004.03.18.07.35.20,0.05457453977244923,0
2004.03.18.07.45.20,0.05464402558718609,0
2004.03.18.07.55.20,0.054894330777869135,0
2004.03.18.08.05.20,0.05539206015918709,0
2004.03.18.08.15.20,0.05521670980028243,0
2004.03.18.08.25.20,0.05478470628448602,0
2004.03.18.08.35.20,0.05427286488597997,0
2004.03.18.08.45.20,0.054558425704379736,0
2004.03.18.08.55.20,0.054125347917378566,0
2004.03.18.09.05.20,0.05417100444357579,0
2004.03.18.09.15.20,0.05434249719224486,0
2004.03.18.09.25.20,0.05389921382879946,0
2004.03.18.09.35.20,0.05489862786268793,0
2004.03.18.09.45.20,0.05501772547487637,0
2004.03.18.09.55.20,0.05553127594120778,0
2004.03.18.10.05.20,0.05485780555691114,0
2004.03.18.10.15.20,0.05460994189169314,0
2004.03.18.10.25.20,0.05497328971141135,0
2004.03.18.10.35.20,0.05482587040382764,0
2004.03.18.10.45.20,0.055319107378289614,0
2004.03.18.10.55.20,0.05436886566726811,0
2004.03.18.11.05.20,0.0537545290297371,0
2004.03.18.11.15.20,0.05399018506762958,0
2004.03.18.11.25.20,0.05372850236827918,0
2004.03.18.11.35.20,0.053616094535865494,0
2004.03.18.11.45.20,0.05391962498168807,0
2004.03.18.11.55.20,0.055311587479856865,0
2004.03.18.12.05.20,0.05521304751208478,0
2004.03.18.12.15.20,0.054745641877044386,0
2004.03.18.12.25.20,0.055425069583474686,0
2004.03.18.12.35.20,0.05541315493920533,0
2004.03.18.12.45.20,0.0566227843156396,0
2004.03.18.12.55.20,0.05606748376385514,0
2004.03.18.13.05.20,0.05571585526636949,0
2004.03.18.13.15.20,0.05684276576004624,0
2004.03.18.13.25.20,0.055641046926118494,0
2004.03.18.13.35.20,0.05657117046730727,0
2004.03.18.13.45.20,0.05596601396552493,0
2004.03.18.13.55.20,0.05706987645881105,0
2004.03.18.14.05.20,0.05682010840373017,0
2004.03.18.14.15.20,0.056871478099516114,0
2004.03.18.14.25.20,0.05561560623077196,0
2004.03.18.14.35.20,0.056748132233018216,0
2004.03.18.14.45.20,0.05548771912690951,0
2004.03.18.14.55.20,0.05669485814736993,0
2004.03.18.15.05.20,0.05587006201474638,0
2004.03.18.15.15.20,0.05656604326383076,0
2004.03.18.15.25.20,0.056698618096586384,0
2004.03.18.15.35.20,0.056319009717270614,0
2004.03.18.15.45.20,0.05646105766883131,0
2004.03.18.15.55.20,0.05739552712534721,0
2004.03.18.16.05.20,0.055786024708237375,0
2004.03.18.16.15.20,0.05603847844132937,0
2004.03.18.16.25.20,0.05673821963963012,0
2004.03.18.16.35.20,0.05716416817227374,0
2004.03.18.16.45.20,0.05662283314614926,0
2004.03.18.16.55.20,0.05462044045119307,0
2004.03.18.17.05.20,0.05509145954392261,0
2004.03.18.17.15.20,0.05543610527857767,0
2004.03.18.17.25.20,0.053999560525415546,0
2004.03.18.17.35.20,0.055601543044092865,0
2004.03.18.17.45.20,0.056484691635333324,0
2004.03.18.17.55.20,0.05546105766883089,0
2004.03.18.18.05.20,0.05545041261780281,0
2004.03.18.18.15.20,0.05540231456614034,0
2004.03.18.18.25.20,0.05488168367596033,0
2004.03.18.18.35.20,0.05446159480443323,0
2004.03.18.18.45.20,0.055155427511108454,0
2004.03.18.18.55.20,0.055545729771960706,0
2004.03.18.19.05.20,0.05437897358269386,0
2004.03.18.19.15.20,0.0547404658430583,0
2004.03.18.19.25.20,0.05477215684359531,0
2004.03.18.19.35.20,0.05419893549489609,0
2004.03.18.19.45.20,0.05440226573563101,0
2004.03.18.19.55.20,0.05533429366668254,0
2004.03.18.20.05.20,0.05486288392987867,0
2004.03.18.20.15.20,0.054954734117876575,0
2004.03.18.20.25.20,0.05520918990184976,0
2004.03.18.20.35.20,0.05561795009521947,0
2004.03.18.20.45.20,0.055226378241124634,0
2004.03.18.20.55.20,0.05629991698813346,0
2004.03.18.21.05.20,0.05514751696860156,0
2004.03.18.21.15.20,0.05665760046877212,0
2004.03.18.21.25.20,0.05649172322867252,0
2004.03.18.21.35.20,0.055087260120122314,0
2004.03.18.21.45.20,0.05506416328922191,0
2004.03.18.21.55.20,0.05438078031153866,0
2004.03.18.22.05.20,0.056149226036427,0
2004.03.18.22.15.20,0.05619058547780576,0
2004.03.18.22.25.20,0.055650861858488464,0
2004.03.18.22.35.20,0.05595927535524131,0
2004.03.18.22.45.20,0.05486718101469738,0
2004.03.18.22.55.20,0.055285414326870744,0
2004.03.18.23.05.20,0.0552187606816735,0
2004.03.18.23.15.20,0.054067581424873896,0
2004.03.18.23.25.20,0.05428390058108226,0
2004.03.18.23.35.20,0.05457068216221396,0
2004.03.18.23.45.20,0.05367766980809534,0
2004.03.18.23.55.20,0.05401718833927336,0
2004.03.19.00.05.20,0.05493398115142239,0
2004.03.19.00.15.20,0.05578861272523025,0
2004.03.19.00.25.20,0.0554328824649638,0
2004.03.19.00.35.20,0.05528805117437326,0
2004.03.19.00.45.20,0.05595903120269482,0
2004.03.19.00.55.20,0.05440207041359383,0
2004.03.19.01.05.20,0.05498168855901097,0
2004.03.19.01.15.20,0.054715025147711795,0
2004.03.19.01.25.20,0.054440939498998274,0
2004.03.19.01.35.20,0.05393500659211826,0
2004.03.19.01.45.20,0.054270472191024655,0
2004.03.19.01.55.20,0.05469319791005361,0
2004.03.19.02.05.20,0.054810439962888126,0
2004.03.19.02.15.20,0.055506274720444844,0
2004.03.19.02.25.20,0.055147956443184924,0
2004.03.19.02.35.20,0.054351091361882216,0
2004.03.19.02.45.20,0.05508193759460822,0
2004.03.19.02.55.20,0.05420103520679658,0
2004.03.19.03.05.20,0.05397651252502529,0
2004.03.19.10.37.17,0.05538063382000996,0
2004.03.19.10.41.57,0.055608232823867704,0
2004.03.19.10.51.57,0.05453083646662364,0
2004.03.19.11.01.57,0.0553911323795104,0
2004.03.19.11.11.57,0.05406909517066164,0
2004.03.19.11.21.57,0.05421417061379899,0
2004.03.19.11.31.57,0.05388607842179743,0
2004.03.19.11.41.57,0.054868890082523096,0
2004.03.19.11.51.57,0.05423438644464945,0
2004.03.19.12.01.57,0.056221592851212775,0
2004.03.19.12.11.57,0.05450607939840725,0
2004.03.19.12.21.57,0.055703940622099886,0
2004.03.19.12.31.57,0.05521075247814784,0
2004.03.19.12.41.57,0.05677713755554441,0
2004.03.19.12.51.57,0.05543356609209345,0
2004.03.19.13.01.57,0.057184091020068814,0
2004.03.19.13.11.57,0.056719908198641956,0
2004.03.19.13.21.57,0.05533859075150123,0
2004.03.19.13.31.57,0.056719761707113875,0
2004.03.19.13.41.57,0.05699477513550398,0
2004.03.19.13.51.57,0.05676668782655346,0
2004.03.19.14.01.57,0.05540504907466129,0
2004.03.19.14.11.57,0.0554706772791633,0
2004.03.19.14.21.57,0.05648493578787954,0
2004.03.19.14.31.57,0.055738219639630264,0
2004.03.19.14.41.57,0.055495287855851616,0
2004.03.19.14.51.57,0.05586332340446277,0
2004.03.19.15.01.57,0.05630294447971007,0
2004.03.19.15.11.57,0.05580848674251637,0
2004.03.19.15.21.57,0.05638497973533819,0
2004.03.19.15.31.57,0.05498872015235068,0
2004.03.19.15.41.57,0.0568727965232673,0
2004.03.19.15.51.57,0.056439914058302953,0
2004.03.19.16.01.57,0.05626817715708695,0
2004.03.19.16.11.57,0.05731378485277578,0
2004.03.19.16.21.57,0.056557253772156604,0
2004.03.19.16.31.57,0.05600141608476902,0
2004.03.19.16.41.57,0.05653068997509591,0
2004.03.19.16.51.57,0.05653381512769122,0
2004.03.19.17.01.57,0.056297866106743026,0
2004.03.19.17.11.57,0.05522510864788254,0
2004.03.19.17.21.57,0.05584911372625565,0
2004.03.19.17.31.57,0.05489530738805567,0
2004.03.19.17.41.57,0.056024903559743676,0
2004.03.19.17.51.57,0.05509756335758496,0
2004.03.19.18.01.57,0.05501899506811796,0
2004.03.19.18.11.57,0.055182088969187686,0
2004.03.19.18.21.57,0.055225303969920266,0
2004.03.19.18.31.57,0.05598574149128319,0
2004.03.19.18.41.57,0.05492768201572237,0
2004.03.19.18.51.57,0.05549807119488179,0
2004.03.19.19.01.57,0.05597636603349724,0
2004.03.19.19.11.57,0.05518741149470129,0
2004.03.19.19.21.57,0.05530416524244246,0
2004.03.19.19.31.57,0.05401274476292772,0
2004.03.19.19.41.57,0.05412236925631039,0
2004.03.19.19.51.57,0.055097954001659476,0
2004.03.19.20.01.57,0.05456907075540733,0
2004.03.19.20.11.57,0.055034816153131674,0
2004.03.19.20.21.57,0.05462942526490478,0
2004.03.19.20.31.57,0.05517349479955029,0
2004.03.19.20.41.57,0.05509272913716427,0
2004.03.19.20.51.57,0.055607402705209474,0
2004.03.19.21.01.57,0.05513301430733845,0
2004.03.19.21.11.57,0.05535299575174522,0
2004.03.19.21.21.57,0.05620967820694314,0
2004.03.19.21.31.57,0.05451228087308918,0
2004.03.19.21.41.57,0.055366326480784094,0
2004.03.19.21.51.57,0.05463958201083968,0
2004.03.19.22.01.57,0.05333038722593789,0
2004.03.19.22.11.57,0.0545944626202443,0
2004.03.19.22.21.57,0.05506040334000614,0
2004.03.19.22.31.57,0.05457341667073485,0
2004.03.19.22.41.57,0.05470442892719298,0
2004.03.19.22.51.57,0.053799794911860335,0
2004.03.19.23.01.57,0.0543552907856823,0
2004.03.19.23.11.57,0.054407051125542914,0
2004.03.19.23.21.57,0.05446804043166078,0
2004.03.19.23.31.57,0.054037160017578224,0
2004.03.19.23.41.57,0.05422955222422879,0
2004.03.19.23.51.57,0.054248010156745324,0
2004.03.20.00.01.57,0.055825723912299854,0
2004.03.20.00.11.57,0.05571502514771174,0
2004.03.20.00.21.57,0.055431124566628395,0
2004.03.20.00.31.57,0.05475882611455599,0
2004.03.20.00.41.57,0.05529854973387305,0
2004.03.20.00.51.57,0.05406455393329681,0
2004.03.20.01.01.57,0.05546721031300281,0
2004.03.20.01.11.57,0.053953855168708445,0
2004.03.20.01.21.57,0.054674642316518765,0
2004.03.20.01.31.57,0.055140485375262144,0
2004.03.20.01.41.57,0.05421314517310361,0
2004.03.20.01.51.57,0.05512061135797608,0
2004.03.20.02.01.57,0.05476473460618084,0
2004.03.20.02.11.57,0.05541422921041052,0
