,B1_a_mean,B1_a_std,B1_a_skew,B1_a_rms,B1_a_p2p,B1_b_mean,B1_b_std,B1_b_skew,B1_b_rms,B1_b_p2p,B2_a_mean,B2_a_std,B2_a_skew,B2_a_rms,B2_a_p2p,B2_b_mean,B2_b_std,B2_b_skew,B2_b_rms,B2_b_p2p,B3_a_mean,B3_a_std,B3_a_skew,B3_a_rms,B3_a_p2p,B3_b_mean,B3_b_std,B3_b_skew,B3_b_rms,B3_b_p2p,B4_a_mean,B4_a_std,B4_a_skew,B4_a_rms,B4_a_p2p,B4_b_mean,B4_b_std,B4_b_skew,B4_b_rms,B4_b_p2p
2003-10-23 05:04:13,0.10744518775330757,0.08791082449256944,-0.04053495314057002,0.1296230962347915,1.001,0.10182543092924332,0.07488696277462364,0.11109597464859651,0.12032102002053575,1.005,0.10773734069046319,0.08959471021526755,-0.09826559390773704,0.13093893383843414,0.918,0.10245187753308152,0.07609158770412085,-0.07375622154044131,0.12181665055467975,0.764,0.10861179745104675,0.09325460175066698,0.03251111393410525,0.13164820809959685,1.023,0.11012183212070771,0.0971295401412965,0.011175456469371304,0.13419837159815562,1.062,0.09662581180721586,0.06144062269863466,-0.034981470950257054,0.11131535762510596,0.645,0.09794706772791541,0.06861109634954714,0.028302149312641692,0.11454378177473863,0.893
2003-10-23 05:14:13,0.10842404414277966,0.0902935791097915,-0.044463534866377934,0.1314226044930138,1.316,0.10388344157429416,0.07665615136808006,0.11108909240673764,0.12272133335501469,1.0910000000000002,0.10775169686019814,0.08986633550605824,-0.06846124925803446,0.13089319395611973,0.955,0.10287704477757549,0.07695054340671241,-0.04756134796521146,0.12242506016424319,0.769,0.1088278236242004,0.09451015725498006,0.00721423770114423,0.13243805466022104,0.879,0.1098873968455489,0.09674261260433326,0.03441672523762233,0.13366504609685226,1.008,0.0967438839787079,0.0625169289047485,-0.024375841529530533,0.11173622918003197,0.618,0.09813403974803242,0.06892893515705208,0.038226637753816184,0.11456224246156392,1.028
2003-10-23 05:24:13,0.10776917818252843,0.08908678572778107,-0.07467954528362111,0.13038719453630332,1.018,0.1028494555398205,0.07550225199785698,0.07556165794920598,0.12157529546903123,1.208,0.10785389911616675,0.0904976198426113,-0.06368510970015219,0.13101282744496723,0.9690000000000001,0.10146017871966265,0.07558268619597844,-0.05625949180626934,0.12067543504407723,0.742,0.10803393720396422,0.0930148028141092,0.03675356407459387,0.13105437285704497,0.9550000000000001,0.11033395185311687,0.09715936652010429,-0.03069419020722188,0.13477162837929443,1.128,0.0970347184921121,0.06190067863564014,6.931958838652709e-05,0.11174281612661303,0.6779999999999999,0.09869876458811284,0.06908635214833082,0.05502094729168277,0.11531291519835725,0.764
2003-10-23 05:34:13,0.10809219200156203,0.08813627553194336,-0.0116432605684624,0.13022673117968442,1.259,0.10295824991454532,0.07538947804430614,0.07060969926103426,0.1214219056184743,1.04,0.1081231505444605,0.09089971684379514,-0.08962772662821648,0.13168323410459407,0.8640000000000001,0.10254304409394882,0.07546298666760884,-0.08604650954890088,0.12176682462027331,0.727,0.10852644172078575,0.09257252392945725,0.05779995801362267,0.13115474902498286,1.004,0.11099633771180174,0.09782462527704969,0.07683891261873595,0.13480179451651705,1.082,0.09747575565212942,0.062343135494426376,-0.031135714478186423,0.11241716212722724,0.715,0.09857922750134096,0.06818788100151474,0.019781811725855615,0.11493235090875992,0.872
2003-10-23 05:44:13,0.10752790663606479,0.08941886803307335,0.014735191584346748,0.1299760291466924,0.989,0.10220899457981242,0.0754862172265317,0.05025532196700787,0.12100067333452959,1.009,0.10768289467259133,0.09090469532917193,-0.05528724825365591,0.13084672324380836,0.901,0.1024905512964489,0.07703767259116064,-0.05872856746438358,0.1220579880583407,0.711,0.10856501782313557,0.09337339293783072,0.029162592833267005,0.13156191388252467,0.886,0.11100419942379951,0.09795658445828175,0.009639669853208388,0.13546478002159865,1.02,0.09721158259680436,0.06234983305507958,-0.004107079026390551,0.11207265018669423,0.6739999999999999,0.09867547243517545,0.0691715797672758,0.03215439825380186,0.11534199376700897,0.764
2003-10-23 05:54:13,0.10712119732408687,0.08953521495467523,-0.09053574168523315,0.13001299859514567,1.084,0.10237794814199774,0.07483053648685914,0.16593437720982052,0.12049534343468565,1.0670000000000002,0.10777694223350731,0.09015507289510416,-0.08312034161981054,0.13109084412926097,0.813,0.10172469358855314,0.07656363283662633,-0.09212726505114825,0.12141977578330125,0.769,0.10810659700180633,0.09271014290582152,0.029353746361425265,0.13122205398679113,0.923,0.11009966306948414,0.09709043093542953,0.030564144497178466,0.13418800059209995,0.918,0.09624639874993647,0.06141929543759375,-0.06781243967034171,0.11102315930228265,0.6859999999999999,0.09857820206064566,0.06873377687847587,-0.0023591743975156774,0.11510199736898573,0.789
2003-10-23 06:04:13,0.1081911226134079,0.0887690168628051,-0.00840343869121514,0.1305214691118521,1.1869999999999998,0.10203481615313097,0.0744913303650556,0.09815227429853086,0.12037745319152089,1.079,0.107996533033839,0.09072694995046049,-0.12137665407770669,0.1315272314686339,1.1159999999999999,0.10268328531666489,0.07763752281715051,-0.06228953245895569,0.12245750395710371,0.767,0.10827579471653832,0.09282501498904044,0.01256250932006169,0.13130762010712918,1.013,0.1106236632648073,0.09798378577402855,-0.0138714058437366,0.13495567614283616,1.137,0.09699038038966554,0.062473128579495454,-0.005168535167025819,0.11193212813422986,0.642,0.0985629181112347,0.06802065466138095,0.0008152600230129059,0.11491168498656898,0.774
2003-10-23 06:14:13,0.10846369451633255,0.09003478501866327,-0.02719935532576146,0.13124849704645003,1.228,0.10262283314614777,0.07544008859093976,0.08947908175439467,0.12124690754202888,1.099,0.10831881439523369,0.09142795546451615,-0.1179962287509217,0.13195292139813067,0.9790000000000001,0.10316997900288015,0.07707187838104457,-0.09526990770155602,0.12285273927209582,0.852,0.10884667220079045,0.09374451131485594,0.012659621852421251,0.13204759728088086,1.126,0.1099689926265919,0.0977667164382165,-0.07705001126539214,0.13459282966182404,1.072,0.09605815713657642,0.061560355211802927,-0.0018898366533213068,0.11071436553526276,0.64,0.09857624884027306,0.06779136903833116,-0.018492215474761882,0.11494400282459752,0.9670000000000001
2003-10-23 06:24:13,0.10792978172762328,0.09018653100228972,-0.06536953297943603,0.13085983979351615,0.975,0.10180501977635495,0.07578820201442968,0.03991345335756163,0.12056864288184325,1.067,0.10820220713902008,0.0921779675555709,-0.09850244365665871,0.13205407000968714,0.9870000000000001,0.10245602812637247,0.07755852590380291,-0.05405267505985078,0.12213767298689797,0.808,0.10880218760681636,0.0946137486717149,-0.033705675961034666,0.13241032314909984,0.923,0.11138292885394709,0.09879875851206477,-0.04643389446153974,0.1359379928399646,1.1059999999999999,0.09652365838175479,0.06279441094264249,-0.09382296959210151,0.11187449369262592,0.586,0.09875394306362413,0.0687761265245842,0.005105822780547783,0.11541763018231743,0.952
2003-10-23 06:34:13,0.10710542506958254,0.08772432933840495,-0.004713213509700169,0.12934985100221277,1.042,0.10270818887640858,0.07557296130680673,0.09663117151305492,0.12109864060300711,1.072,0.10782401484447399,0.09065894551764014,-0.08742811213479484,0.1311190183851089,0.9490000000000001,0.10169114702866228,0.07527920314043719,-0.06856247625026243,0.12089567444623303,0.6859999999999999,0.10814976317202851,0.0932557434002553,0.0416438665216581,0.13104997613480834,0.9620000000000001,0.11077308462327129,0.09812903210411315,-0.031103894240805324,0.1352836216402263,1.0859999999999999,0.09715269300258675,0.06248876423979829,0.016888779241701474,0.11192951146979986,0.681,0.09815547634161632,0.0671291501681036,-0.01669378438147353,0.11425700126043996,0.903
2003-10-23 06:44:13,0.1078271399970685,0.08988407930514675,-0.05832319742305262,0.130748369734733,1.099,0.1021606523756028,0.07527816038415099,0.05846369796481669,0.12067296608757191,1.111,0.10808140045900624,0.09138806887204663,-0.10664661928479054,0.13174916998296704,1.05,0.1026649250451669,0.07840600720899489,-0.09729383362692888,0.12283731341362876,0.737,0.10883832218370036,0.09392876548441823,0.05994104099888827,0.13197389196192597,1.033,0.11077996972508336,0.09825845407540851,-0.014684576694139702,0.13509632269995778,1.06,0.09682054787831251,0.06262320098198079,0.024344052536300786,0.11178633624003086,0.694,0.0978686947604847,0.06774982995677524,0.0006466917842660219,0.11434315927997056,0.7350000000000001
2003-10-23 06:54:13,0.10759768543385827,0.0901436301400603,-0.06051421167019979,0.13067736532129354,1.233,0.10268558035060171,0.07679223590229571,0.13026873632503116,0.12163462292142388,1.145,0.10779037062356506,0.09118085959867468,-0.08378593046854754,0.1313108277078251,0.911,0.10193056301577048,0.07647278488162425,-0.06235806263817904,0.12123757961326971,0.8839999999999999,0.10810659700180648,0.09324863158959722,0.028973193588172685,0.13114816042332053,0.903,0.1098027247424188,0.09704196962847526,-0.011050501306861206,0.1338019545272208,1.05,0.09687431026905413,0.06298786742699683,-0.0832106229518696,0.11216659718777165,0.757,0.09859026319644364,0.06793309172635778,-0.005628939954206107,0.11505991619865023,0.889
2003-10-23 07:04:13,0.10841608476976337,0.08960135513189685,-0.03227607609288969,0.13105761590407214,1.191,0.1024283412275973,0.075763611842798,0.06579609099933997,0.12113169100911161,1.0550000000000002,0.10793544606670154,0.09052583201717412,-0.08770509660019768,0.13122824723997295,0.927,0.10194594462620139,0.07554712887895217,-0.10582346286399383,0.12132109904179333,0.855,0.10765247326529619,0.09217360350814056,0.04636021489609462,0.13064379365416698,1.101,0.10836964695541658,0.09392611954519897,0.012500648463421778,0.13172054126543567,1.072,0.09681107475950779,0.06276462535880381,-0.029356186750722088,0.1119447769552162,0.687,0.09863230626495251,0.06811131424173754,0.009302534617324842,0.11506952551790235,0.94
2003-10-23 07:14:13,0.10896811367742516,0.09130640254314103,-0.0728591435524828,0.1320727681053277,1.0939999999999999,0.103591728111723,0.07801902003194482,0.10113121788016953,0.12298765677470072,1.16,0.10819717759656211,0.09165862211379053,-0.08742580266440182,0.1319292826179633,0.8939999999999999,0.1024607646857744,0.0765908437605545,-0.06093546393482529,0.12180525498756237,0.723,0.10873792665657507,0.09299568982758691,0.04516315173858161,0.13145248104612664,0.827,0.11065257092631425,0.09802152952414485,0.056379827524199115,0.13484812855321865,0.928,0.09671121636798498,0.062075244564792666,-0.009191355725695153,0.11159272610855023,0.637,0.0983567068704512,0.06819989076014936,0.01398185192893608,0.11486539699461201,0.708
2003-10-23 07:24:13,0.1082868792421502,0.09062244707026593,-0.044339049254870935,0.13127452449461835,1.241,0.10252609990722075,0.07744050707899014,0.08565273476698242,0.121671129938618,1.02,0.10827130230968167,0.09109029411782682,-0.06254748322762918,0.13147922854372862,0.8779999999999999,0.1022573367840214,0.07720258230630846,-0.050620320791099134,0.12178491573856864,0.976,0.10893085599882767,0.09479376407755544,-0.00020336715740605182,0.13253003109133923,0.886,0.11089603984569554,0.09756882988016555,-0.004152225375891749,0.13521945240102182,1.147,0.09710288588309761,0.06314067078221754,-0.028018357141645075,0.11224540658911822,0.651,0.09937648322671816,0.07004542504945423,0.019539827471747685,0.11627409038528966,0.766
2003-10-23 07:34:13,0.10678202060647338,0.0880255539317775,0.019590250550595663,0.12920671561542385,1.2650000000000001,0.10215445090092123,0.07510374561504443,0.1364001312128268,0.12063764029469355,1.013,0.10681825284437632,0.08953638564703945,-0.09239283337032186,0.12992460768391953,0.9279999999999999,0.10212285756140287,0.07669248405023757,-0.04594267897535268,0.12176356651789873,0.9890000000000001,0.10821573319009678,0.09249336310105491,0.025415729342707742,0.13102385004170036,0.972,0.10969744616436317,0.0960600077071107,0.026813298810662776,0.13371988252598352,1.028,0.09650920455100151,0.06158490089407861,-0.0016736581304260113,0.11127228084477578,0.7350000000000001,0.09793871771082395,0.06802255710750359,-0.050333096257375795,0.11449285842191463,0.8230000000000001
2003-10-23 07:44:13,0.10810967332389149,0.09077888924307613,-0.020134802561306467,0.13106686749916158,1.084,0.10368601982518595,0.07770906720244108,0.15084239091179705,0.12267626139804352,1.089,0.10797792860979526,0.09086796200446307,-0.07501765319223168,0.13122422511002066,0.933,0.10269617657112062,0.07741152567268354,-0.024078088028064912,0.12234089721592785,0.703,0.10919468724058717,0.0943060021885752,0.019223521886237716,0.13247130486865516,1.1059999999999999,0.11088837345573423,0.09817526797944143,0.02173230873881308,0.13522239532009234,1.148,0.0969617168807052,0.062446501388837616,-0.03937188187852537,0.1119842630447958,0.615,0.0977761609453568,0.06904674590045316,-0.019459403221198716,0.11455681486162994,0.727
2003-10-23 07:54:13,0.10707109722154352,0.08821335218009765,0.005271948044981339,0.12910342962824226,1.17,0.10231559158161838,0.0741723010923684,0.09819219793453329,0.12036427671585748,1.042,0.10765393818057452,0.08978156880614982,-0.06724850514767808,0.1305289398594319,0.886,0.1023915718540934,0.07590805573758592,-0.008065052430265481,0.12144284184802664,0.823,0.1083356609209425,0.09282981408125794,0.004949876977676608,0.1313727102687971,0.8839999999999999,0.10966062796034906,0.09694352991946686,0.04244241296438379,0.1333834084476175,0.979,0.09643024561745951,0.0615476849121752,-0.008917176212256251,0.11113582452453695,0.706,0.09814727281605408,0.06668674832379089,-0.018135619728804522,0.11422462306730931,0.776
2003-10-23 08:04:13,0.10856868011133301,0.08958563372746146,-0.05370250366671715,0.1310632278923117,1.221,0.10401923922066436,0.07680003353355831,0.11805295021588245,0.12298032548767125,1.1110000000000002,0.1081869720201178,0.09047068214363647,-0.041401678595827815,0.13107903796957412,0.876,0.1032063577323102,0.07778212583084672,-0.07735695437871531,0.122962438442152,0.842,0.10881419991210488,0.09397703017744895,-0.008477544956832702,0.13227408815112185,0.967,0.1096818204013866,0.0964874098777906,-0.013365191256510759,0.13383656008604236,1.069,0.09756911958591553,0.06215966773026968,0.06400104645822866,0.11220565619735852,0.754,0.09883070462424765,0.06921055048242863,-0.010298027029196107,0.11561629636329336,0.923
2003-10-23 08:14:13,0.10881102592900022,0.09068799699934864,-0.06734904793749892,0.13165299580436027,1.2429999999999999,0.10214077835831663,0.07628694064081104,0.10414585849546298,0.12099976028635326,1.065,0.10777923726744451,0.09066038667137652,-0.11433813043845134,0.13117121238050278,0.928,0.10216768396894187,0.07661870401495406,-0.015248503020472117,0.12148595815649084,0.786,0.10899111284730653,0.09517092817028486,0.010815952893756647,0.13277376160628487,1.133,0.1107703501147516,0.09909811933496192,-0.02970289374392114,0.13552084312328397,1.138,0.09693925484642588,0.06185287290016395,-0.019526437035915424,0.11170662376711125,0.647,0.09849519019483167,0.0685408513671374,0.00014857138829796812,0.1152518001607988,0.86
2003-10-23 08:24:13,0.10823228673274962,0.08934472746732033,-0.009362020475367936,0.13063814178137348,0.989,0.10224468968211235,0.07525215260786869,0.12597718249984077,0.12064136250307751,1.06,0.10797870989794443,0.0899962253811647,-0.06155860704909794,0.1309712254191259,0.9299999999999999,0.10228741637775193,0.07668010845975907,-0.10477689382655947,0.12198645798783804,0.6859999999999999,0.10860613311196837,0.09303323224589284,0.046256097074711885,0.1314509916331109,0.893,0.11036930514185246,0.09715253852690044,0.028522186080616935,0.1341671175090038,1.0939999999999999,0.0966701987401706,0.06206236888292762,-0.012533539552445712,0.11149192039294105,0.742,0.09876390448752226,0.0692210219606091,-0.004022885004834328,0.11537434555094622,0.806
2003-10-23 08:34:13,0.10753982128033582,0.08947223461337454,-0.07046659277229358,0.13026252607521874,1.111,0.10278993114898052,0.07760138709818848,0.056892780852372954,0.12204161070669291,1.123,0.1085910444845935,0.09198563327415026,-0.08415802681284536,0.13212000413617914,0.962,0.102484447482786,0.07776139795468669,-0.01481980884312434,0.12220623524921236,0.8009999999999999,0.10857766492504461,0.09396997481484017,0.001390349230581773,0.13188530353211533,1.189,0.10972371697836844,0.09683942151126004,-0.03500477226650616,0.13394755305740713,1.091,0.09705674105180692,0.06248493672011286,-0.05326051635555634,0.11213233555398221,0.606,0.09892680306655423,0.06880812740269317,0.03409784393963687,0.11542697768333128,0.771
2003-10-23 08:44:13,0.10836701010791513,0.08921395603280877,-0.027336036518350974,0.13082432590406995,1.096,0.10233903022608364,0.07561122678676675,0.0623233906592937,0.12101741630675712,0.9099999999999999,0.10789301235411818,0.09016934681870557,-0.03437509297115206,0.13077841058608872,0.774,0.10272879535133501,0.07725927734310552,-0.07475840828713029,0.12255875616746476,0.749,0.10798569266077408,0.0925543478204678,-0.012733641817253224,0.13121424441872115,0.991,0.11011470286635056,0.09793658539182383,-0.03173838058121614,0.13448606411260622,0.974,0.09725611602128821,0.0626210204340984,-0.05538676932226707,0.11236057960256977,0.606,0.09886986669270821,0.06817898546227241,-0.014141199339236542,0.11530754601277683,0.83
2003-10-23 08:54:13,0.10903579276331819,0.09098926275982588,0.0003429150345728979,0.13178744352188004,1.01,0.10389511206601686,0.0796192945971818,0.11829762415277689,0.12360369307999983,1.15,0.10890189950681134,0.09272461822107557,-0.08797881706438658,0.13271147009082027,1.04,0.10264651594316082,0.07847610925684752,-0.1060358408091835,0.12281771183882746,0.772,0.10875970506372334,0.09367597635738793,0.01722029528725985,0.13194890600008352,0.845,0.1116453928414476,0.09850172347591173,0.03304601266371874,0.1359745206540655,1.1280000000000001,0.09726905610625297,0.06285703324189378,0.08981841719059158,0.11208784542511963,0.744,0.09782162214951712,0.06798900066587488,0.03166115518171572,0.1142719594512664,0.823
2003-10-23 09:04:13,0.10859133746764889,0.09074819037866444,-0.034316636462686546,0.13157868757135088,1.275,0.10330172371697684,0.07598641532961763,0.08497842286445402,0.12197309262288314,1.108,0.10849753405927988,0.09048761488653978,-0.07394125202908496,0.13150002733951235,0.888,0.10253962595829758,0.07650876864617306,-0.020367315426348453,0.12175803402066163,0.791,0.10903530445822464,0.09309683177299445,0.04043936801287158,0.13172564810792026,0.913,0.11043420088871513,0.09734110405864302,0.008840807376395523,0.13460247167901018,0.986,0.097396454905023,0.0635994130880452,0.04164176394570612,0.11256523909880771,0.745,0.09835172615850218,0.06801476716589645,-0.01456519261363196,0.11476573161438909,0.833
2003-10-23 09:14:13,0.10776663899604448,0.08729249738704604,-0.030092263723982604,0.12971464152887371,1.152,0.10263474779041779,0.07599731907197994,0.04667324619239468,0.12151526535719628,1.0110000000000001,0.1073175936325016,0.08994873152519556,-0.07784865708397645,0.13046948264874803,1.074,0.10220713902045948,0.07623845030955904,-0.07002299154999793,0.12160620640816087,0.727,0.10833829776844583,0.09330832616070124,0.03568001296392731,0.1312728463300873,0.917,0.1098342204209182,0.09559668423579519,0.00046662807702871275,0.13353816742887306,0.833,0.09714448947702348,0.06307004373049974,-0.05683182321457714,0.11250069713474449,0.7030000000000001,0.09877664925044968,0.06876108092010633,0.011726010882246807,0.11550787079771445,1.028
2003-10-23 09:24:13,0.10877992089457443,0.09074439800010577,-0.024942984059606307,0.13178661650804754,1.177,0.10361106499340589,0.07786152785023034,0.1423783408921971,0.12274876532032986,1.1960000000000002,0.10856872894184244,0.09139004048829806,-0.08877858015203519,0.1320597666656123,0.952,0.10230123541188436,0.07583407909376684,-0.031083641098943054,0.12140462637333418,0.825,0.10940719761707089,0.0942081333813335,0.04665015586768887,0.13245745649875007,0.996,0.11173548513110947,0.09963302285392556,-0.01240526773911882,0.1363981379052684,1.155,0.09687836320132658,0.06294676094824313,-0.048176851707121,0.11221105935640574,0.705,0.09920162117290708,0.06842322051588771,0.015768278112467584,0.11571123285430214,0.825
2003-10-23 09:34:13,0.10810024903559706,0.08995366736517961,-0.08294884133210648,0.13106982430260952,1.133,0.10281146540358284,0.07639241963313338,0.05093804682849103,0.12172301270051482,0.925,0.10807207383172936,0.09199055085748951,-0.07349048463608755,0.13161582550630913,0.8640000000000001,0.10246960300795761,0.07797960297570185,-0.06507128958486995,0.12240480236244304,0.766,0.10838507739635586,0.0936237890296548,-0.004000756613782446,0.13172204560996173,0.9179999999999999,0.11166726890961483,0.09925161207822504,0.020402071100064582,0.13606597161048098,1.111,0.09677054543678654,0.06255906454897217,-0.009919044865752886,0.1119305449679449,0.662,0.09870027833390133,0.06842703818348352,-0.03926348317532411,0.11529927789276012,0.718
2003-10-23 09:44:13,0.10829210410664528,0.09049424626976285,-0.0742784599715714,0.13127210125758804,1.032,0.10294911860930514,0.07649381920174295,0.07305082705980032,0.12198835717035189,1.028,0.10857234239953108,0.09148341944492663,-0.06617714840366311,0.13198579418148038,0.786,0.10299331022022504,0.07774005715055476,-0.057542524399225435,0.12274924487760949,0.72,0.10909023878118938,0.09444277566858265,0.02240736575563019,0.13262207076128166,0.884,0.1105739049758285,0.09785365690689779,-0.006212257705215697,0.13476143882001798,1.057,0.09733570975145049,0.062166795534113486,0.019008339915367954,0.11215391787186257,0.571,0.09894223350749351,0.06888908406873183,0.046989664990615104,0.1155654097634142,0.916
2003-10-23 09:54:13,0.10721534254602173,0.09056069385844594,-0.08286136388789841,0.13036641615484285,1.026,0.10268660579129713,0.07709610184196083,0.10745452795104046,0.12164313481921186,1.165,0.10871404853752538,0.09122657216779673,-0.0462716628835467,0.1317852075713202,0.8920000000000001,0.10236481273499584,0.07706677446100636,-0.08620602781610436,0.12188600455087631,1.03,0.10868186923189571,0.09359999404712586,0.005690580837167462,0.13193220732429,0.903,0.11187094096391374,0.09932253782276053,0.011713761720382026,0.13624750649650424,1.064,0.09745759070266996,0.06436742148339522,0.01094283199888379,0.11292836735352406,0.6759999999999999,0.09918643488451395,0.07029734697223786,0.04907425951056887,0.11604288988383739,0.801
2003-10-23 10:04:13,0.10740001953220177,0.08815340210507924,-0.01980563968905396,0.12946068815975678,1.001,0.10250080570340238,0.07483521178324183,0.05639245305440814,0.12089891756735643,1.04,0.10782689584452287,0.09072985549497342,-0.09069387824267425,0.13123355723762678,0.996,0.1025956833829773,0.07662456814825115,-0.06639880110877558,0.12208011436733503,0.769,0.10829557107280577,0.0931931466699353,-0.027484879535034035,0.1316264086373036,0.8839999999999999,0.11026680990282671,0.09622199452415625,-0.017232503102307704,0.13433975758243713,0.967,0.09768890082523382,0.06350790894185464,-0.05507355838706602,0.11304222617965953,0.8170000000000001,0.09832545534449688,0.06925350617357152,-0.010346743618164525,0.11504279898337656,0.8200000000000001
2003-10-23 10:14:13,0.10780536158992078,0.08888216876390556,-0.06999159271670774,0.1304052280849592,1.006,0.10289545387958299,0.0758785203319349,0.06164278212665389,0.121471394865197,0.918,0.10812319937496946,0.0903731329643206,-0.024872725247149157,0.1310515455580139,0.8180000000000001,0.10238356365056789,0.07744336304639103,-0.044237234200876906,0.12205355831446105,0.793,0.10810840373065059,0.09233135595677072,0.03262519597754636,0.13096819461749962,1.058,0.11107016944186673,0.09829337357486279,0.00805130081959619,0.13542658267447882,1.214,0.09689384247277535,0.06235194012995742,-0.058273145678341354,0.11189628371616177,0.784,0.17573377606328458,0.06934970098762348,0.04228467490578558,0.1880874852158666,0.781
2003-10-29 14:39:46,0.12692812149030744,0.09677635358608683,-0.011886404036774809,0.15106662762739492,1.143,0.12405322525513927,0.08844159143180234,0.023189997449498803,0.14582215431308845,0.965,0.12573123687680088,0.09486900248212622,-0.10211289011066249,0.1500946466379223,0.965,0.12133561209043348,0.08009255718435325,-0.081892244990988,0.14113826886438025,0.75,0.1317909565896772,0.11275076262106644,-0.009784613794736795,0.15972915344750835,0.97,0.13321670980028352,0.11532929778234806,0.024083650736063614,0.1615509264625561,1.2229999999999999,0.11753088529713221,0.071515590728839,-0.01242621140547963,0.13399212548459513,0.7979999999999999,0.11895971482982401,0.07742593086340713,0.08373997078986824,0.136957343117057,0.9909999999999999
2003-10-29 14:49:46,0.1267441769617661,0.09524985197769702,-0.048773155310351514,0.15069196191603199,1.262,0.12449504370330547,0.08742946386380418,0.08435034411308857,0.14581425734944253,1.225,0.12581410225108733,0.09394901503274264,-0.06049214444343966,0.14969718233403706,0.8959999999999999,0.12174783924996321,0.0793393489913539,-0.04897060825683533,0.14114373103399175,0.931,0.13096054494848425,0.11015878270500412,0.01152513676945854,0.1582718680869898,1.1960000000000002,0.13210405781532358,0.11269031115516258,0.005488004840399689,0.16013841536553605,1.255,0.11711997656135471,0.06978615783780041,-0.013236096090629432,0.13317250856300897,0.786,0.11885209238732257,0.07568325672519202,0.04213917741096327,0.13640973069990495,1.194
2003-10-29 14:59:46,0.12691454660872079,0.09574962891621201,-0.07978343045394337,0.15104002665788654,1.1480000000000001,0.125458762634894,0.08825847825698563,0.123998439382067,0.1469102432150394,1.052,0.12607954489965345,0.09486380828933233,-0.07665422069957158,0.15048438174078935,1.089,0.12190966355779032,0.08018106176217202,-0.08175587108818827,0.1418872327440439,0.879,0.1320501489330533,0.11186608692382596,-0.0015398135486897706,0.1601252563147023,1.246,0.13276200009766176,0.11405504399311553,-0.05300871195726837,0.16157752140870735,1.35,0.1177620000976604,0.06965001962566512,-0.031145409445915564,0.13390698677617965,0.747,0.1195908979930652,0.07616300683290535,0.07916937303130019,0.13729032035111727,1.04
2003-10-29 15:09:46,0.12650656770350138,0.09414802393365918,0.006174699170502878,0.14987621273734358,1.089,0.12351735924605624,0.08779880403746466,-0.0059495012309377674,0.14524448542009602,0.94,0.12494618877874986,0.0937055991503889,-0.0522887261240726,0.1489371359741788,0.796,0.1215278578055559,0.07951098837187597,-0.003395299155292512,0.14094834517516536,0.708,0.1303487474974361,0.10944079550768479,0.030616193172559786,0.1574359942632643,1.104,0.13129400849650874,0.11287336343257014,-0.0211751224047022,0.15927213034447676,1.426,0.11669158650324625,0.06930447663335979,-0.008728761662288403,0.13271450026649462,0.749,0.11788993603203209,0.07533899140299251,0.07545070772477047,0.13552146755179043,1.1469999999999998
2003-10-29 15:19:46,0.12726480785194613,0.0959231452210399,-0.05167543516894604,0.15128646764578418,1.057,0.12463006006152569,0.08882488352486549,0.08366069728612993,0.14632218690940976,1.033,0.1259534156941251,0.09547436352748266,-0.04751163086085885,0.15015279422753555,0.9450000000000001,0.12162039162068412,0.08005045356575875,0.002087677844114282,0.1412619223623525,0.905,0.12954470433126639,0.10893894326161238,-0.02886937486618539,0.1569006443513258,1.018,0.13272249621563664,0.11464300807961605,-0.008829199012126207,0.1610544963921993,1.096,0.11795195077884522,0.07100583485000368,0.04362700564494618,0.1341585310397905,0.732,0.11901503979686279,0.07735246444917586,0.015881335700256332,0.1373051772682774,0.94
2003-10-29 15:29:46,0.12912378534108154,0.0974714940263936,-0.006447240650485966,0.15341403172504564,1.23,0.12659216758630737,0.09109603939392073,0.0018476890493463948,0.14929753331772944,1.089,0.12664026563797046,0.09492164260969148,-0.04031415399436533,0.1508082506796958,1.0350000000000001,0.1226827970115722,0.08125887222186033,-0.052494499372715754,0.14275681431237802,0.881,0.13147678109282604,0.11054709356914283,-0.03808635284619753,0.15897661337988794,1.206,0.13397182479613284,0.11367987272358199,0.04958222098441849,0.16215418265974668,1.306,0.11864285365496224,0.07057789281585856,0.012324909107416768,0.13478196498370035,0.764,0.11972400996142248,0.0765027059769925,0.07529943977638376,0.13762149420696324,1.023
2003-10-29 15:39:46,0.12896117974510485,0.0983983173076728,-0.02273783535290581,0.15372439496991888,1.2309999999999999,0.12636354314175477,0.09089681864866077,0.12138636526226299,0.14848973788100486,1.053,0.1258169832511352,0.0954207926991518,-0.09277331333836535,0.1501505574476854,1.2109999999999999,0.12180091801357479,0.0806932748800586,-0.04693265185294299,0.14158571821108132,0.959,0.1318191806240541,0.11130792658332817,0.02560007692847138,0.15921841472971157,1.143,0.13320259778309554,0.11486447178345029,0.030569433815892565,0.1615619490838334,1.15,0.11733668636163694,0.07057656300869002,0.04195549254483556,0.1334955214630657,0.788,0.22013150056155117,0.07610496414432429,0.06884172430914928,0.23230404588566755,1.091
