,signal,anomaly
2004.03.16.11.15.20,0.05117622930807068,0
2004.03.16.11.25.20,0.05199204062698281,0
2004.03.16.11.35.20,0.05196039845695517,0
2004.03.16.11.45.20,0.052424044142779694,0
2004.03.16.11.55.20,0.052493188143951264,0
2004.03.16.12.05.20,0.052323795107182165,0
2004.03.16.12.15.20,0.05118819278284963,0
2004.03.16.12.25.20,0.05206411445871282,0
2004.03.16.12.35.20,0.05183182772596198,0
2004.03.16.12.45.20,0.05291337467649759,0
2004.03.16.12.55.20,0.05244284388886112,0
2004.03.16.13.05.20,0.05130836466624249,0
2004.03.16.13.15.20,0.052129059036084634,0
2004.03.16.13.25.20,0.05181029347136018,0
2004.03.16.13.35.20,0.05248898872015141,0
2004.03.16.13.45.20,0.05133453781922827,0
2004.03.16.13.55.20,0.05163723814639299,0
2004.03.16.14.05.20,0.051265052004491704,0
2004.03.16.14.15.20,0.05168313882513715,0
2004.03.16.14.25.20,0.05170242687631147,0
2004.03.16.14.35.20,0.051256653156891326,0
2004.03.16.14.45.20,0.05357966697592605,0
2004.03.16.14.55.20,0.05139894526099787,0
2004.03.16.15.05.20,0.05155510522974696,0
2004.03.16.15.15.20,0.05342521607500314,0
2004.03.16.15.25.20,0.05221177791884286,0
2004.03.16.15.35.20,0.05295995898237132,0
2004.03.16.15.45.20,0.053563259924800065,0
2004.03.16.15.55.20,0.051180282240342594,0
2004.03.16.16.05.20,0.05236207822647503,0
2004.03.16.16.15.20,0.05309438937448043,0
2004.03.16.16.25.20,0.05487704477757655,0
2004.03.16.16.35.20,0.05116841642658285,0
2004.03.16.16.45.20,0.0521481029347133,0
2004.03.16.16.55.20,0.05263474779041841,0
2004.03.16.17.05.20,0.0525349382294049,0
2004.03.16.17.15.20,0.05140797890521909,0
2004.03.16.17.25.20,0.0523340495141355,0
2004.03.16.17.35.20,0.05322408320718719,0
2004.03.16.17.45.20,0.05184818594657821,0
2004.03.16.17.55.20,0.05257410029786565,0
2004.03.16.18.05.20,0.050019141559645486,0
2004.03.16.18.15.20,0.05299516577957857,0
2004.03.16.18.25.20,0.053386786464181865,0
2004.03.16.18.35.20,0.05169656721519537,0
2004.03.16.18.45.20,0.05153171541579059,0
2004.03.16.18.55.20,0.05105805947555936,0
2004.03.16.19.05.20,0.052304360564479915,0
2004.03.16.19.15.20,0.05401333072903882,0
2004.03.16.19.25.20,0.05224244347868471,0
2004.03.16.19.35.20,0.05130694858147267,0
2004.03.16.19.45.20,0.05156868011133292,0
2004.03.16.19.55.20,0.05193583671077643,0
2004.03.16.20.05.20,0.053315835734166254,0
2004.03.16.20.15.20,0.0511876068167386,0
2004.03.16.20.25.20,0.0543303872259384,0
2004.03.16.20.35.20,0.05223174959714743,0
2004.03.16.20.45.20,0.052486205381121434,0
2004.03.16.20.55.20,0.05309531715415705,0
2004.03.16.21.05.20,0.0521855071048384,0
2004.03.16.21.15.20,0.05021036183407302,0
2004.03.16.21.25.20,0.05318243078275225,0
2004.03.16.21.35.20,0.05479383758972586,0
2004.03.16.21.45.20,0.054487816787928585,0
2004.03.16.21.55.20,0.05524669173299484,0
2004.03.16.22.05.20,0.05199755847453384,0
2004.03.16.22.15.20,0.050561502026465296,0
2004.03.16.22.25.20,0.054752673470383706,0
2004.03.16.22.35.20,0.05349992675423558,0
2004.03.16.22.45.20,0.055676546706381405,0
2004.03.16.22.55.20,0.05411626544264804,0
2004.03.16.23.05.20,0.053597245959274856,0
2004.03.16.23.15.20,0.05333273109038441,0
2004.03.16.23.25.20,0.05152077738170746,0
2004.03.16.23.35.20,0.05321597734264309,0
2004.03.16.23.45.20,0.053403144684798544,0
2004.03.16.23.55.20,0.051004052932270935,0
2004.03.17.00.05.20,0.05429493627618522,0
2004.03.17.00.15.20,0.052065139899408426,0
2004.03.17.00.25.20,0.05508818789979903,0
2004.03.17.00.35.20,0.05223243322427767,0
2004.03.17.00.45.20,0.05322759900385707,0
2004.03.17.00.55.20,0.05211890229014993,0
2004.03.17.01.05.20,0.05533624688705483,0
2004.03.17.01.15.20,0.05237150251477042,0
2004.03.17.01.25.20,0.05131944919185405,0
2004.03.17.01.35.20,0.051192685189705475,0
2004.03.17.01.45.20,0.054726451486888386,0
2004.03.17.01.55.20,0.05105869427218042,0
2004.03.17.02.05.20,0.05219712876605215,0
2004.03.17.02.15.20,0.05391557204941551,0
2004.03.17.02.25.20,0.05209365691684089,0
2004.03.17.02.35.20,0.05076458811465301,0
2004.03.17.02.45.20,0.051756970555201974,0
2004.03.17.02.55.20,0.0538891059133737,0
2004.03.17.03.05.20,0.05141613360027241,0
2004.03.17.03.15.20,0.05351965427999344,0
2004.03.17.03.25.20,0.051154304409394086,0
2004.03.17.03.35.20,0.05085658479417865,0
2004.03.17.03.45.20,0.050937301626055115,0
2004.03.17.03.55.20,0.051725084232627415,0
2004.03.17.04.05.20,0.051651057180525435,0
2004.03.17.04.15.20,0.053727135114018595,0
2004.03.17.04.25.20,0.053930611846280334,0
2004.03.17.04.35.20,0.0561657795790804,0
2004.03.17.04.45.20,0.052481810635284266,0
2004.03.17.04.55.20,0.05221021534254553,0
2004.03.17.05.05.20,0.05140451193905828,0
2004.03.17.05.15.20,0.05302793105131993,0
2004.03.17.05.25.20,0.05099521461008709,0
2004.03.17.05.35.20,0.05306450510278768,0
2004.03.17.05.45.20,0.053012842423945765,0
2004.03.17.05.55.20,0.05185106694662775,0
2004.03.17.06.05.20,0.05213765320572195,0
2004.03.17.06.15.20,0.052139899409150064,0
2004.03.17.06.25.20,0.052417256701986825,0
2004.03.17.06.35.20,0.052230187020849674,0
2004.03.17.06.45.20,0.053055471458566456,0
2004.03.17.06.55.20,0.05044611553298381,0
2004.03.17.07.05.20,0.05203974803457089,0
2004.03.17.07.15.20,0.05244201377020279,0
2004.03.17.07.25.20,0.052014258508715314,0
2004.03.17.07.35.20,0.05392621710044327,0
2004.03.17.07.45.20,0.052979735338638805,0
2004.03.17.07.55.20,0.052355388446700575,0
2004.03.17.08.05.20,0.053467893940133175,0
2004.03.17.08.15.20,0.05322076273255433,0
2004.03.17.08.25.20,0.052899164998290525,0
2004.03.17.08.35.20,0.05507168318765485,0
2004.03.17.08.45.20,0.05289423311685056,0
2004.03.17.08.55.20,0.054545973924507565,0
2004.03.17.09.05.20,0.052626788417402336,0
2004.03.17.09.15.20,0.051471605058840075,0
2004.03.17.09.25.20,0.05294096391425334,0
2004.03.17.09.35.20,0.05178827091166476,0
2004.03.17.09.45.20,0.05432076761560585,0
2004.03.17.09.55.20,0.053477025245372706,0
2004.03.17.10.05.20,0.05043835148200481,0
2004.03.17.10.15.20,0.05140265637970514,0
2004.03.17.10.25.20,0.052572244738511624,0
2004.03.17.10.35.20,0.052668636163874294,0
2004.03.17.10.45.20,0.05185736608232739,0
2004.03.17.10.55.20,0.05362859514624686,0
2004.03.17.11.05.20,0.05182782362419942,0
2004.03.17.11.15.20,0.0526512525025628,0
2004.03.17.11.25.20,0.05271946872405817,0
2004.03.17.11.35.20,0.05269349089310946,0
2004.03.17.11.45.20,0.05270452658821172,0
2004.03.17.11.55.20,0.05137677620977523,0
2004.03.17.12.05.20,0.05323663264807779,0
2004.03.17.12.15.20,0.05431910737828948,0
2004.03.17.12.25.20,0.052542262805800294,0
2004.03.17.12.35.20,0.05218355388446682,0
2004.03.17.12.45.20,0.05363450363787205,0
2004.03.17.12.55.20,0.05191039601542985,0
2004.03.17.13.05.20,0.05226065725865445,0
2004.03.17.13.15.20,0.05559363250158679,0
2004.03.17.13.25.20,0.05210806191708459,0
2004.03.17.13.35.20,0.05354729234825864,0
2004.03.17.13.45.20,0.053937594609111225,0
2004.03.17.13.55.20,0.05278089750476027,0
2004.03.17.14.05.20,0.051766590165534865,0
2004.03.17.14.15.20,0.05281263733580679,0
2004.03.17.14.25.20,0.05530792519165932,0
2004.03.17.14.35.20,0.05242707163435632,0
2004.03.17.14.45.20,0.05230396992040524,0
2004.03.17.14.55.20,0.050869769031690076,0
2004.03.17.15.05.20,0.052329996581863825,0
2004.03.17.15.15.20,0.05141427804091914,0
2004.03.17.15.25.20,0.052896772303334144,0
2004.03.17.15.35.20,0.05369588358806476,0
2004.03.17.15.45.20,0.054111968357829214,0
2004.03.17.15.55.20,0.05323790224131934,0
2004.03.17.16.05.20,0.051350456565260785,0
2004.03.17.16.15.20,0.05311553298500828,0
2004.03.17.16.25.20,0.05358015528101891,0
2004.03.17.16.35.20,0.0524637921773517,0
2004.03.17.16.45.20,0.05243166170223035,0
2004.03.17.16.55.20,0.05301420967820666,0
2004.03.17.17.05.20,0.0538837833878603,0
2004.03.17.17.15.20,0.051548024805897985,0
2004.03.17.17.25.20,0.05124073441085854,0
2004.03.17.17.35.20,0.05170652863909278,0
2004.03.17.17.45.20,0.05164290248547217,0
2004.03.17.17.55.20,0.05256682455197928,0
2004.03.17.18.05.20,0.05114639386688715,0
2004.03.17.18.15.20,0.05203042140729438,0
2004.03.17.18.25.20,0.055167244494359384,0
2004.03.17.18.35.20,0.05204804922115275,0
2004.03.17.18.45.20,0.051860198251866774,0
2004.03.17.18.55.20,0.05213071927340115,0
2004.03.17.19.05.20,0.051752722300892645,0
2004.03.17.19.15.20,0.051181795986131116,0
2004.03.17.19.25.20,0.0528568289467246,0
2004.03.17.19.35.20,0.05149851066946513,0
2004.03.17.19.45.20,0.054108110747594425,0
2004.03.17.19.55.20,0.05303789247521775,0
2004.03.17.20.05.20,0.052261975682405565,0
2004.03.17.20.15.20,0.0526380682650514,0
2004.03.17.20.25.20,0.05397133649103928,0
2004.03.17.20.35.20,0.05351535719517448,0
2004.03.17.20.45.20,0.05392231065969974,0
2004.03.17.20.55.20,0.05073128570730886,0
2004.03.17.21.05.20,0.05261472728160474,0
2004.03.17.21.15.20,0.05145202402460949,0
2004.03.17.21.25.20,0.05226890961472609,0
2004.03.17.21.35.20,0.05449792470335334,0
2004.03.17.21.45.20,0.052285902631963525,0
2004.03.17.21.55.20,0.05146022755017257,0
2004.03.17.22.05.20,0.051458127838272825,0
2004.03.17.22.15.20,0.05216504712144039,0
2004.03.17.22.25.20,0.053447336295717185,0
2004.03.17.22.35.20,0.053921627032569426,0
2004.03.17.22.45.20,0.053390155769324106,0
2004.03.17.22.55.20,0.05392108989696677,0
2004.03.17.23.05.20,0.05188339274378524,0
2004.03.17.23.15.20,0.05465579373992871,0
2004.03.17.23.25.20,0.05322242296987095,0
2004.03.17.23.35.20,0.052520533229160914,0
2004.03.17.23.45.20,0.05161907319693282,0
2004.03.17.23.55.20,0.05244963132965367,0
2004.03.18.00.05.20,0.05250856975438165,0
2004.03.18.00.15.20,0.053605302993309435,0
2004.03.18.00.25.20,0.05242790175301416,0
2004.03.18.00.35.20,0.053407392939107554,0
2004.03.18.00.45.20,0.05389325650666498,0
2004.03.18.00.55.20,0.05236056448068681,0
2004.03.18.01.05.20,0.05290126471019018,0
2004.03.18.01.15.20,0.05098525318618973,0
2004.03.18.01.25.20,0.05263533375653054,0
2004.03.18.01.35.20,0.05169783680843722,0
2004.03.18.01.45.20,0.051033058254796676,0
2004.03.18.01.55.20,0.05471898041896511,0
2004.03.18.02.05.20,0.052072025001220386,0
2004.03.18.02.15.20,0.05429894037794745,0
2004.03.18.02.25.20,0.05264002148542344,0
2004.03.18.02.35.20,0.0526011524000186,0
2004.03.18.02.45.20,0.053641828214267676,0
2004.03.18.02.55.20,0.051669515113042026,0
2004.03.18.03.05.20,0.05376029102983451,0
2004.03.18.03.15.20,0.052932662727671505,0
2004.03.18.03.25.20,0.05290844279505754,0
2004.03.18.03.35.20,0.05241178768494445,0
2004.03.18.03.45.20,0.05170569852043473,0
2004.03.18.03.55.20,0.05087992577762497,0
2004.03.18.04.05.20,0.05200424825430841,0
2004.03.18.04.15.20,0.05272508423262764,0
2004.03.18.04.25.20,0.0519356902192482,0
2004.03.18.04.35.20,0.053120904341031325,0
2004.03.18.04.45.20,0.05116499829093135,0
2004.03.18.04.55.20,0.052547536500804806,0
2004.03.18.05.05.20,0.05258782167097918,0
2004.03.18.05.15.20,0.05208110747594993,0
2004.03.18.05.25.20,0.05259910151862808,0
2004.03.18.05.35.20,0.053099516577957195,0
2004.03.18.05.45.20,0.052522339958004795,0
2004.03.18.05.55.20,0.05392992821915058,0
2004.03.18.06.05.20,0.052642609502416435,0
2004.03.18.06.15.20,0.05351496655110042,0
2004.03.18.06.25.20,0.053058645441670944,0
2004.03.18.06.35.20,0.0517320181649486,0
2004.03.18.06.45.20,0.05227559939450085,0
2004.03.18.06.55.20,0.051646662434688476,0
2004.03.18.07.05.20,0.05246061819424693,0
2004.03.18.07.15.20,0.053567996484202705,0
2004.03.18.07.25.20,0.05225523707212222,0
2004.03.18.07.35.20,0.05248571707602825,0
2004.03.18.07.45.20,0.05096117974510362,0
2004.03.18.07.55.20,0.05390839396454811,0
2004.03.18.08.05.20,0.05272571902924901,0
2004.03.18.08.15.20,0.054288441818447615,0
2004.03.18.08.25.20,0.05256877777235129,0
2004.03.18.08.35.20,0.05243610527857692,0
2004.03.18.08.45.20,0.051880169930171915,0
2004.03.18.08.55.20,0.05149987792372559,0
2004.03.18.09.05.20,0.052854289760241445,0
2004.03.18.09.15.20,0.053857561404364464,0
2004.03.18.09.25.20,0.05344841056692203,0
2004.03.18.09.35.20,0.05336154109087279,0
2004.03.18.09.45.20,0.05376405097905105,0
2004.03.18.09.55.20,0.05271385321548815,0
2004.03.18.10.05.20,0.05246154597392366,0
2004.03.18.10.15.20,0.051716783046046336,0
2004.03.18.10.25.20,0.05229547341178688,0
2004.03.18.10.35.20,0.051841789149859784,0
2004.03.18.10.45.20,0.05516328922310618,0
2004.03.18.10.55.20,0.05131915620879852,0
2004.03.18.11.05.20,0.05208071683187544,0
2004.03.18.11.15.20,0.05249548317788838,0
2004.03.18.11.25.20,0.05336744958249864,0
2004.03.18.11.35.20,0.052428048244542,0
2004.03.18.11.45.20,0.05244362517700978,0
2004.03.18.11.55.20,0.05358938424727724,0
2004.03.18.12.05.20,0.05229996581864267,0
2004.03.18.12.15.20,0.05227813858098469,0
2004.03.18.12.25.20,0.05178421797939236,0
2004.03.18.12.35.20,0.05130670442892593,0
2004.03.18.12.45.20,0.05249484838126781,0
2004.03.18.12.55.20,0.05266687826553937,0
2004.03.18.13.05.20,0.051794765369401856,0
2004.03.18.13.15.20,0.05195375750768978,0
2004.03.18.13.25.20,0.0504338590751489,0
2004.03.18.13.35.20,0.05407226915376715,0
2004.03.18.13.45.20,0.051648810977097434,0
2004.03.18.13.55.20,0.052195810342300544,0
2004.03.18.14.05.20,0.052584891840420936,0
2004.03.18.14.15.20,0.05142067483763747,0
2004.03.18.14.25.20,0.05062415156990004,0
2004.03.18.14.35.20,0.05193383465989437,0
2004.03.18.14.45.20,0.05051848234777011,0
2004.03.18.14.55.20,0.05327330436056395,0
2004.03.18.15.05.20,0.05253396161921855,0
2004.03.18.15.15.20,0.05175741002978576,0
2004.03.18.15.25.20,0.052983299965817625,0
2004.03.18.15.35.20,0.05337907124371238,0
2004.03.18.15.45.20,0.051436788905706944,0
2004.03.18.15.55.20,0.052204502172957024,0
2004.03.18.16.05.20,0.051330484886956525,0
2004.03.18.16.15.20,0.051640851604081384,0
2004.03.18.16.25.20,0.05294130572781788,0
2004.03.18.16.35.20,0.05449797353386349,0
2004.03.18.16.45.20,0.0514341520582051,0
2004.03.18.16.55.20,0.05119869134235005,0
2004.03.18.17.05.20,0.051977928609794555,0
2004.03.18.17.15.20,0.05241051809170275,0
2004.03.18.17.25.20,0.05314868890082449,0
2004.03.18.17.35.20,0.05095849406709195,0
2004.03.18.17.45.20,0.05233575858196137,0
2004.03.18.17.55.20,0.0522256457834842,0
2004.03.18.18.05.20,0.0523340495141357,0
2004.03.18.18.15.20,0.05212993798525203,0
2004.03.18.18.25.20,0.05278714780995063,0
2004.03.18.18.35.20,0.052061379950191944,0
2004.03.18.18.45.20,0.052441623126128295,0
2004.03.18.18.55.20,0.05132228136139351,0
2004.03.18.19.05.20,0.05356985204355609,0
2004.03.18.19.15.20,0.050757361199276034,0
2004.03.18.19.25.20,0.05253781922945377,0
2004.03.18.19.35.20,0.053147419307582745,0
2004.03.18.19.45.20,0.0524747790419443,0
2004.03.18.19.55.20,0.05242629034620763,0
2004.03.18.20.05.20,0.05420079105424981,0
2004.03.18.20.15.20,0.0518258215733181,0
2004.03.18.20.25.20,0.05312461545973855,0
2004.03.18.20.35.20,0.051082279408173344,0
2004.03.18.20.45.20,0.0518482836075971,0
2004.03.18.20.55.20,0.05145387958396348,0
2004.03.18.21.05.20,0.05206938815371742,0
2004.03.18.21.15.20,0.052801845793251055,0
2004.03.18.21.25.20,0.0528968211338436,0
2004.03.18.21.35.20,0.05040553737975385,0
2004.03.18.21.45.20,0.05228995556423589,0
2004.03.18.21.55.20,0.05333653987011035,0
2004.03.18.22.05.20,0.05550207529664493,0
2004.03.18.22.15.20,0.05485780555691158,0
2004.03.18.22.25.20,0.05206181942477549,0
2004.03.18.22.35.20,0.051764588114653134,0
2004.03.18.22.45.20,0.05187518921822264,0
2004.03.18.22.55.20,0.05397602421993217,0
2004.03.18.23.05.20,0.054207627325552524,0
2004.03.18.23.15.20,0.05162053811221161,0
2004.03.18.23.25.20,0.05162976707846972,0
2004.03.18.23.35.20,0.05188065823526464,0
2004.03.18.23.45.20,0.05282074320035096,0
2004.03.18.23.55.20,0.05013950876507545,0
2004.03.19.00.05.20,0.051206943698422026,0
2004.03.19.00.15.20,0.05417442257922636,0
2004.03.19.00.25.20,0.05358845646760058,0
2004.03.19.00.35.20,0.05226041310610801,0
2004.03.19.00.45.20,0.0515175057375842,0
2004.03.19.00.55.20,0.05453215489037496,0
2004.03.19.01.05.20,0.05161233458664892,0
2004.03.19.01.15.20,0.051535377703988354,0
2004.03.19.01.25.20,0.050699985350846216,0
2004.03.19.01.35.20,0.05069661604570474,0
2004.03.19.01.45.20,0.05226588212314976,0
2004.03.19.01.55.20,0.050690072757457745,0
2004.03.19.02.05.20,0.053856877777234406,0
2004.03.19.02.15.20,0.05285878216709741,0
2004.03.19.02.25.20,0.0519118121001993,0
2004.03.19.02.35.20,0.05243092924459131,0
2004.03.19.02.45.20,0.053111626544264115,0
2004.03.19.02.55.20,0.051559939450167194,0
2004.03.19.03.05.20,0.05280018555593464,0
2004.03.19.10.37.17,0.05217315298598482,0
2004.03.19.10.41.57,0.054074515357194576,0
2004.03.19.10.51.57,0.053410518091703114,0
2004.03.19.11.01.57,0.053075589628399346,0
2004.03.19.11.11.57,0.05160779334928368,0
2004.03.19.11.21.57,0.0518357829972159,0
2004.03.19.11.31.57,0.05294037794814112,0
2004.03.19.11.41.57,0.0507420772498645,0
2004.03.19.11.51.57,0.05098281166072463,0
2004.03.19.12.01.57,0.05168851018116019,0
2004.03.19.12.11.57,0.051887201523511034,0
2004.03.19.12.21.57,0.05406059866204388,0
2004.03.19.12.31.57,0.05304384979735269,0
2004.03.19.12.41.57,0.05424898676693131,0
2004.03.19.12.51.57,0.051462034279016355,0
2004.03.19.13.01.57,0.05202158308511061,0
2004.03.19.13.11.57,0.051820450217294665,0
2004.03.19.13.21.57,0.053263294106156586,0
2004.03.19.13.31.57,0.052975975389422635,0
2004.03.19.13.41.57,0.05340465843058694,0
2004.03.19.13.51.57,0.05182963035304346,0
2004.03.19.14.01.57,0.05208257239122914,0
2004.03.19.14.11.57,0.052740758826113725,0
2004.03.19.14.21.57,0.05284418184481607,0
2004.03.19.14.31.57,0.054761951267151554,0
2004.03.19.14.41.57,0.05352600224620227,0
2004.03.19.14.51.57,0.052300014649152154,0
2004.03.19.15.01.57,0.052520240246104764,0
2004.03.19.15.11.57,0.05197778211826627,0
2004.03.19.15.21.57,0.05093715513452703,0
2004.03.19.15.31.57,0.051487670296400424,0
2004.03.19.15.41.57,0.0531613360027333,0
2004.03.19.15.51.57,0.05257302602666059,0
2004.03.19.16.01.57,0.051510327652716466,0
2004.03.19.16.11.57,0.051840666048145925,0
2004.03.19.16.21.57,0.051723961130913654,0
2004.03.19.16.31.57,0.052127887103861695,0
2004.03.19.16.41.57,0.05256892426387949,0
2004.03.19.16.51.57,0.055200449240685005,0
2004.03.19.17.01.57,0.05233341471751501,0
2004.03.19.17.11.57,0.052883832218369085,0
2004.03.19.17.21.57,0.05091884369353917,0
2004.03.19.17.31.57,0.05199565408467121,0
2004.03.19.17.41.57,0.0530690463401524,0
2004.03.19.17.51.57,0.0522696420723661,0
2004.03.19.18.01.57,0.051934860100589876,0
2004.03.19.18.11.57,0.0533579764636938,0
2004.03.19.18.21.57,0.05179823233556227,0
2004.03.19.18.31.57,0.052305483666193406,0
2004.03.19.18.41.57,0.05157571170467213,0
2004.03.19.18.51.57,0.054276038869084685,0
2004.03.19.19.01.57,0.051789491674397274,0
2004.03.19.19.11.57,0.050969432101175924,0
2004.03.19.19.21.57,0.052731871673420395,0
2004.03.19.19.31.57,0.050178670833535804,0
2004.03.19.19.41.57,0.05313438156159899,0
2004.03.19.19.51.57,0.05210415547634066,0
2004.03.19.20.01.57,0.0519042433712575,0
2004.03.19.20.11.57,0.05173743835148112,0
2004.03.19.20.21.57,0.05301513745788279,0
2004.03.19.20.31.57,0.05329352019141455,0
2004.03.19.20.41.57,0.05198242101665061,0
2004.03.19.20.51.57,0.054036818204013584,0
2004.03.19.21.01.57,0.05277586796230229,0
2004.03.19.21.11.57,0.052464622296009726,0
2004.03.19.21.21.57,0.05354299526343987,0
2004.03.19.21.31.57,0.05382093852238798,0
2004.03.19.21.41.57,0.05199677718638505,0
2004.03.19.21.51.57,0.05392817032081568,0
2004.03.19.22.01.57,0.05154001660237198,0
2004.03.19.22.11.57,0.05233395185311681,0
2004.03.19.22.21.57,0.05198930611846196,0
2004.03.19.22.31.57,0.054056594560280745,0
2004.03.19.22.41.57,0.051360613311195895,0
2004.03.19.22.51.57,0.05175516382635761,0
2004.03.19.23.01.57,0.05447834366912363,0
2004.03.19.23.11.57,0.054140534205771196,0
2004.03.19.23.21.57,0.05444323453293559,0
2004.03.19.23.31.57,0.05149743639826069,0
2004.03.19.23.41.57,0.05269720201181578,0
2004.03.19.23.51.57,0.05152605107671188,0
2004.03.20.00.01.57,0.0518490160652369,0
2004.03.20.00.11.57,0.052456076956881995,0
2004.03.20.00.21.57,0.05164778553640264,0
2004.03.20.00.31.57,0.053594413789735215,0
2004.03.20.00.41.57,0.0514926510083491,0
2004.03.20.00.51.57,0.05115601347721961,0
2004.03.20.01.01.57,0.0532365838175685,0
2004.03.20.01.11.57,0.05131036671712381,0
2004.03.20.01.21.57,0.052763220860392465,0
2004.03.20.01.31.57,0.05476512525025593,0
2004.03.20.01.41.57,0.05300107427120371,0
2004.03.20.01.51.57,0.05433053371746624,0
2004.03.20.02.01.57,0.052473948923286606,0
2004.03.20.02.11.57,0.05318555593534754,0
2004.03.20.02.21.57,0.0520568875433358,0
2004.03.20.02.31.57,0.05151120660188396,0
2004.03.20.02.41.57,0.051871624591043684,0
2004.03.20.02.51.57,0.0539522925924112,0
2004.03.20.03.01.57,0.0526271302309676,0
2004.03.20.03.11.57,0.05290131354069945,0
2004.03.20.03.21.57,0.052419698227451524,0
2004.03.20.03.31.57,0.053761658284094856,0
2004.03.20.03.41.57,0.05220845744421079,0
2004.03.20.03.51.57,0.05269720201181625,0
2004.03.20.04.01.57,0.052986620440450286,0
2004.03.20.04.11.57,0.05370032716441211,0
2004.03.20.04.21.57,0.05280213877630642,0
2004.03.20.04.31.57,0.05156120904340909,0
2004.03.20.04.41.57,0.051702280384783555,0
2004.03.20.04.51.57,0.05195180428731803,0
2004.03.20.05.01.57,0.05148215244884938,0
2004.03.20.05.11.57,0.05267947653693974,0
2004.03.20.05.21.57,0.053458616143365785,0
2004.03.20.05.31.57,0.053526930025879875,0
2004.03.20.05.41.57,0.05151115777137475,0
2004.03.20.05.51.57,0.05242467893940017,0
2004.03.20.06.01.57,0.05227638068265025,0
2004.03.20.06.11.57,0.051871380438496914,0
2004.03.20.06.21.57,0.051700375994920604,0
2004.03.20.06.31.57,0.05262278431563973,0
2004.03.20.06.41.57,0.05090131354069919,0
2004.03.20.06.51.57,0.05198852483031317,0
2004.03.20.07.01.57,0.052675863079251206,0
2004.03.20.07.11.57,0.05297690316909935,0
2004.03.20.07.21.57,0.052670198740172015,0
2004.03.20.07.31.57,0.05240373065090992,0
2004.03.20.07.41.57,0.05183768738707827,0
2004.03.20.07.51.57,0.05082396601396475,0
2004.03.20.08.01.57,0.051857610234873945,0
2004.03.20.08.11.57,0.05192860979539939,0
2004.03.20.08.21.57,0.05171238830020892,0
2004.03.20.08.31.57,0.053029005322524345,0
2004.03.20.08.41.57,0.05153073880560476,0
2004.03.20.08.51.57,0.05422110454611983,0
2004.03.20.09.01.57,0.05298832950827638,0
2004.03.20.09.11.57,0.05116968601982458,0
2004.03.20.09.21.57,0.05282865374285785,0
2004.03.20.09.31.57,0.05287108745544138,0
2004.03.20.09.41.57,0.05128678158113128,0
2004.03.20.09.51.57,0.05164793202793035,0
2004.03.20.10.01.57,0.05270564968992545,0
2004.03.20.10.11.57,0.05186425118413885,0
2004.03.20.10.21.57,0.05252834611064958,0
2004.03.20.10.31.57,0.05244133014307265,0
2004.03.20.10.41.57,0.05212310171395031,0
2004.03.20.10.51.57,0.051523463059718576,0
2004.03.20.11.01.57,0.051643048976999895,0
2004.03.20.11.11.57,0.052065481712973614,0
2004.03.20.11.21.57,0.05267088236730251,0
2004.03.20.11.31.57,0.050856145319594606,0
2004.03.20.11.41.57,0.0523837589726055,0
2004.03.20.11.51.57,0.05194154988036454,0
2004.03.20.12.01.57,0.053108794374724065,0
2004.03.20.12.11.57,0.05390619659162967,0
2004.03.20.12.21.57,0.0517854387421256,0
2004.03.20.12.31.57,0.05462146589188885,0
2004.03.20.12.41.57,0.054148249426240774,0
2004.03.20.12.51.57,0.05195859172811061,0
2004.03.20.13.01.57,0.05242033302407252,0
2004.03.20.13.11.57,0.05175291762293005,0
2004.03.20.13.21.57,0.05266824551980002,0
2004.03.20.13.31.57,0.05260364275599327,0
2004.03.20.13.41.57,0.05192055276136459,0
2004.03.20.13.51.57,0.05211060110356876,0
2004.03.20.14.01.57,0.052275990038575165,0
2004.03.20.14.11.57,0.0511006396796713,0
2004.03.20.14.21.57,0.052374725328384504,0
2004.03.20.14.31.57,0.05185834269251326,0
2004.03.20.14.41.57,0.05126934908930986,0
2004.03.20.14.51.57,0.05295063235509464,0
2004.03.20.15.01.57,0.0526431466380188,0
2004.03.20.15.11.57,0.05327662483519617,0
2004.03.20.15.21.57,0.052540065432881734,0
2004.03.20.15.31.57,0.05346447580448187,0
2004.03.20.15.41.57,0.052633282875139596,0
2004.03.20.15.51.57,0.05348669368621446,0
2004.03.20.16.01.57,0.05285809853996715,0
2004.03.20.16.11.57,0.05292699838859235,0
2004.03.20.16.21.57,0.05163235509546296,0
2004.03.20.16.31.57,0.052269495580838196,0
2004.03.20.16.41.57,0.05196806484691541,0
2004.03.20.16.51.57,0.05321890717320081,0
2004.03.20.17.01.57,0.0518350993700853,0
2004.03.20.17.11.57,0.0521791591386289,0
2004.03.20.17.21.57,0.053158796816249965,0
2004.03.20.17.31.57,0.05181053762390652,0
2004.03.20.17.41.57,0.05371385321548802,0
2004.03.20.17.51.57,0.05336979344694458,0
2004.03.20.18.01.57,0.05240265637970531,0
2004.03.20.18.11.57,0.0518614678451089,0
2004.03.20.18.21.57,0.05355852336539831,0
2004.03.20.18.31.57,0.05335070071780775,0
2004.03.20.18.41.57,0.05318809512183169,0
2004.03.20.18.51.57,0.052385907515014964,0
2004.03.20.19.01.57,0.05234200888715203,0
2004.03.20.19.11.57,0.051428878363200696,0
2004.03.20.19.21.57,0.052627472044532615,0
2004.03.20.19.31.57,0.05318330973191992,0
